latitude,feature_class,geoname_id,feature_code,admin2_code,admin3_code,elevation,dem,cc2,alternatenames,asciiname,geo_id,name,admin1_code,admin4_code,population,longitude,country_code
-42.87936,P,2163355,PPLA,62810,,0,19,,"['chompart', 'gobart', 'gorad khobart', 'hba', 'hobart', 'hobart town', 'hobarta', 'hobartas', 'hobarto', 'hobat', 'hobārta', 'khobart', 'khoubart', 'he ba te', 'hobarata', 'hobart', 'hobarta', 'hobateu', 'hobato', 'hopart', 'huo ba te', 'hwbart', 'χόμπαρτ', 'гобарт', 'горад хобарт', 'хобарт', 'хоубарт', 'הובארט', 'هوبارت', 'ہابرٹ', 'ہوبارٹ', 'होबार्ट', 'ਹੋਬਾਰਟ', 'ହୋବାର୍ଟ', 'ஹோபார்ட்', 'හෝබාර්ට්', 'โฮบาร์ต', 'ཧོ་སྦར་ཐེ།', 'ჰობარტი', 'ホバート', '荷巴特', '霍巴特', '호바트']",Hobart,2163355,Hobart,06,,216656,147.32941,AU
-27.58333,P,2167651,PPLX,31000,,0,35,,['eight mile plains'],Eight Mile Plains,2167651,Eight Mile Plains,04,,15322,153.1,AU
-27.43333,P,2167978,PPLX,31000,,0,8,,['eagle farm'],Eagle Farm,2167978,Eagle Farm,04,,0,153.08333,AU
-37.79238,P,2169018,PPLX,21180,,0,51,,['derrimut'],Derrimut,2169018,Derrimut,07,,5992,144.76994,AU
-37.76667,P,2169145,PPLX,21180,,0,52,,[''],Deer Park,2169145,Deer Park,07,,16204,144.78333,AU
-35.28346,P,2172517,PPLC,,,0,571,,"['cbr', 'camberra', 'canberra', 'canberrah', 'gorad kanbera', 'kamberra', 'kambra', 'kampera', 'kanapera', 'kanbera', 'kanbero', 'kanberr', 'kanberra', 'kanberrae', 'kanberre', 'kanbérra', 'kham-phi-la', 'khâm-phì-là', 'kānapera', 'kaenbeola', 'kainabara', 'kainberra', 'kan pei la', 'kanabera', 'kanbra', 'kanpara', 'kenabera', 'kyanabara', 'kyanabera', 'kyanbera', 'kynbra', 'kʼanbera', 'qnbrh', 'καμπέρα', 'горад канбера', 'канбера', 'канберрæ', 'канберра', 'канберре', 'канбєра', 'կանբերրա', 'קאנבערא', 'קנברה', 'كانبرا', 'کانبرا', 'کانبێرا', 'کینبرا', 'कॅनबेरा', 'कैनबरा', 'कैन्बेर्रा', 'क्यानबरा', 'ক্যানবেরা', 'ਕੈਨਬਰਾ', 'କାନବେରା', 'கான்பரா', 'കാൻബറ', 'කැන්බරා', 'แคนเบอร์รา', 'ཁན་པེ་ར།', 'კანბერა', 'ካንበራ', 'キャンベラ', '坎培拉', '堪培拉', '캔버라']",Canberra,2172517,Canberra,01,,367752,149.12807,AU
-27.46794,P,2174003,PPLA,31000,,0,27,,"['bne', 'bresbens', 'brisbane', 'brisbane city', 'brisbano', 'brisbehn', 'brisben', 'brisbena', 'brisbenas', 'brisbin', 'brismpein', 'brizbejn', 'brėsbens', 'gorad brysben', 'pu-li-su-pan', 'pu-lî-sṳ̂-pân', 'beulijeubeon', 'brisabena', 'brisben', 'brisbena', 'brizabana', 'brizbeni', 'brsbyn', 'brysban', 'bryzbn', 'bryzbyn', 'bryzbyyn', 'bu li si ban', 'bu li si ben', 'burisuben', 'pirispen', 'μπρίσμπεϊν', 'бризбейн', 'бризбејн', 'брисбен', 'брисбэн', 'горад брысбен', 'בריזביין', 'בריזבן', 'برسبین', 'برىسبان', 'بريزبن', 'بریزبن', 'بریزبین', 'بریزبێن', 'ब्रिसबेन', 'ब्रिस्बेन', 'ব্রিসবেন', 'ਬ੍ਰਿਜ਼ਬਨ', 'பிரிஸ்பேன்', 'బ్రిస్బేన్', 'ಬ್ರಿಸ್ಬೇನ್\u200c', 'ബ്രിസ്ബെയ്ൻ', 'บริสเบน', 'ဘရစ်စဘိန်းမြို့', 'ბრიზბენი', 'ብርዝበን', 'ブリスベン', '布里司班', '布里斯本', '布里斯班', '브리즈번']",Brisbane,2174003,Brisbane,04,,2189878,153.02809,AU
-33.81667,P,2177626,PPLX,18250,,0,99,,"['artarman', 'artarmon']",Artarmon,2177626,Artarmon,02,,8642,151.18333,AU
-41.28664,P,2179537,PPLC,047,,0,31,,"['gorad velingtan', 'hie-ling-dong', 'hiê-lìng-dóng', ""ouellin'nkton"", 'ouellinkton', 'te whanga-nui-a-tara', 'ueligitone', 'uelingtun', 'velington', 'velingtona', 'velingtonas', 'velingtono', 'vellington', 'vellingtonia', 'vellinqton', 'wlg', 'welinton', 'welintòn', 'wellington', 'wellinton', 'weolingtun', 'weolingtūn', 'whanga-nui-a-tara', 'hui ling dun', 'oyelintana', 'raelintana', 'uelingtʼoni', 'u~erinton', 'vailigatana', 'velingatana', 'velingtana', 'velingtoni', 'velintan', 'vellingtan', 'wei ling dun', 'wellingtan', 'wellingteon', 'wlyngtwn', 'wylynghtwn', 'wylynjtwn', 'ουέλλιγκτον', 'ουέλλινγκτον', 'велингтон', 'веллингтон', 'веллінгтон', 'горад велінгтан', 'уелингтън', 'վելինգտոն', 'ולינגטון', 'װעלינגטאן', 'ولینگتون', 'ويلينجتون', 'ويلينغتون', 'ویلنگٹن', 'ۋېللىنگتون', 'वेलिंगटन', 'वेलिंग्टन', 'वेलिङ्गटन', 'ওয়েলিংটন', 'ৱেলিংটন', 'ਵੈਲਿੰਗਟਨ', 'વેલિંગ્ટન', 'வெலிங்டன்', 'ವೆಲ್ಲಿಂಗ್ಟನ್', 'വെല്ലിംഗ്ടൺ', 'เวลลิงตัน', 'ཝེ་ལིང་ཐོན།', 'ဝယ်လင်တန်မြို့', 'ველინგთონი', 'უელინგტონი', 'ዌሊንግተን', 'ウェリントン', '威靈頓', '惠灵顿', '웰링턴']",Wellington,2179537,Wellington,G2,,381900,174.77557,NZ
-37.78333,P,2190324,PPLA,016,,0,39,,"[""gamil'ton"", ""gorad gamil'tan"", 'hlz', 'hameldun', 'hameldūn', 'hamilton', 'hamilton city', 'hamilton pa new zealand', 'hamilton på new zealand', 'hamiltonas', 'khamiltn', 'khamilton', 'kirikiriroa', 'amiltan', 'ha mi er dun', 'haemilteon', 'haimilatana', 'haimiltana', 'hamiruton', 'hamyltwn', 'hemiltana', 'гамильтон', 'гамільтон', 'горад гамільтан', 'хамилтон', 'хамилтън', 'هاميلتون', 'هامیلتون', 'ہیملٹن، نیوزی لینڈ', 'हॅमिल्टन', 'हैमिल्टन', 'ਹੈਮਿਲਟਨ', 'ஆமில்டன்', 'ഹാമിൽടൺ', 'ჰამილტონი', 'ハミルトン', '哈密尔顿', '해밀턴']",Hamilton,2190324,Hamilton,G1,,152641,175.28333,NZ
-43.53333,P,2192362,PPLA,060,,0,14,,"['chc', 'christchurch', 'christopolis', 'cristcirice', 'crīstcirice', 'gorad krajstchehrch', 'kraistcerca', 'kraistcercas', 'kraisttserts', 'kraistčerčas', 'kraistčērča', 'krajstcherch', 'krajstchjorch', 'krajstchurch', 'krayscoerc', 'kraystcherch', 'kraysçörç', 'kristkirko', 'otautahi', 'ji du cheng', 'ke lai si te che qi', 'keulaiseuteucheochi', 'khi rstcheirch', 'kiraistcerc', ""kra'istacarca"", 'kraystshrsh', 'kuraisutochachi', 'qryystzrz', 'ōtautahi', 'κράισττσερτς', 'горад крайстчэрч', 'крайстчерч', 'крайстчърч', 'крайстчёрч', 'крајстчерч', 'קרייסטצרץ', 'كرايستشرش', 'کرائسٹ چرچ', 'کرایست\u200cچرچ', 'क्राइस्टचर्च', 'ক্রাইস্টচার্চ', 'கிறைஸ்ட்சேர்ச்', 'ക്രൈസ്റ്റ്\u200cചർച്ച്\u200d', 'ไครสต์เชิร์ช', 'ခရစ်ချပ်ချ်မြို့', 'კრაისტჩერჩი', 'クライストチャーチ', '克赖斯特彻奇', '基督城', '크라이스트처치']",Christchurch,2192362,Christchurch,E9,,363926,172.63333,NZ
-36.84853,P,2193733,PPLA,076,,0,43,,"['akl', 'auckland', 'aucland', 'aucopolis', 'awklanda', 'gorad oklend', 'okland', 'oklandas', 'oklant', 'oklend', 'oklenda', 'tamaki-makau-rau', 'tāmaki-makau-rau', 'akland', 'aklant', 'ao ke lan dou hui qu', 'awkland', 'awklnd', 'okalanda', 'okalenda', 'okeullaendeu', 'oklainda', 'okurando', 'yavkland', 'ώκλαντ', 'горад окленд', 'окланд', 'окленд', 'օկլենդ', 'אוקלנד', 'آوکلند', 'أوكلاند', 'ئاۋكلاند', 'ऑकलंड', 'ऑक्लैण्ड', 'ઓકલેન્ડ', 'ஆக்லன்ட்', 'ఆక్లాండ్', 'ಆಕ್ಲೆಂಡ್\u200c', 'ഓക്\u200cലൻഡ്', 'โอกแลนด์', 'အော့ကလန်မြို့', 'ოკლენდი', 'オークランド', '奧克蘭都會區', '오클랜드']",Auckland,2193733,Auckland,E7,,417910,174.76349,NZ
-37.68611,P,2208032,PPLA2,023,,0,18,,"['trg', 'tauranga', 'tauranga-moana', ""ta'iranga"", 'tao lang jia', 'taranga', 'taulang-ga', 'tauranga', 'taywranga', 'тауранга', 'טאורנגה', 'تائورانگا', 'ٹورانگا', 'टाइरंगा', 'ടൗരാംഗ', 'ტაურანგა', 'タウランガ', '陶朗加', '타우랑가']",Tauranga,2208032,Tauranga,E8,,110338,176.16667,NZ
3.86667,P,2220957,PPLC,,,0,726,,"['giaounte', 'gorad jaundeh', 'jande', 'jaunde', 'jaundeo', 'jaundė', 'jaúnde', 'jánde', 'yao', 'yaounde', 'yaoundé', 'yaunde', 'yaundé', 'yawunde', 'iaunde', 'ya wen de', ""ya'unde"", 'yaunde', 'yavunte', 'yawndy', 'yaxunde', 'yaywndh', 'ye wen de', 'γιαουντέ', 'јаунде', 'горад яўндэ', 'яунде', 'յաունդե', 'יאונדה', 'יאונדע', 'ياوندي', 'یاؤندے', 'یائونده', 'یائوندێ', 'یاونڈی', 'याउंदे', 'ਯਾਊਂਦੇ', 'யாவுண்டே', 'ยาอุนเด', 'ཡོན་དྷི།', 'იაუნდე', 'ያዉንዴ', 'ヤウンデ', '耶溫得', '雅温得', '야운데']",Yaounde,2220957,Yaoundé,11,,1299369,11.51667,CM
4.04827,P,2232593,PPLA,,,0,19,,"['dla', 'douala', 'doula', 'dual', 'duala', 'dualao', 'dóúala', 'gorad duala', 'ntouala', ""dau'ala"", 'do~uara', 'du a la', 'du xa la', 'dualla', 'dwala', 'ντουάλα', 'горад дуала', 'дуала', 'דואלה', 'دوالا', 'दौआला', 'ਦੌਆਲਾ', 'ดูอาลา', 'ドゥアラ', '杜阿拉', '두알라']",Douala,2232593,Douala,05,,1338082,9.70428,CM
-8.83682,P,2240449,PPLC,,,0,73,,"['gorad luanda', 'lad', 'loanda', 'louanda', 'louanta', 'luand', 'luanda', 'luandae', 'luando', 'lwanda', 'lúanda', 'saint paul de loanda', 'sao paolo de loanda', 'sao paulo da assuncao de luanda', 'sao paulo de loanda', 'sao paulo de luanda', 'st paul de loanda', 'são paolo de loanda', 'são paulo da assunção de luanda', 'são paulo de loanda', 'são paulo de luanda', ""lu'anda"", 'luanda', 'luo an da', 'luvanta', 'luxanda', 'luyanda', 'lwanda', 'ruanda', 'λουάντα', 'горад луанда', 'луандæ', 'луанда', 'լուանդա', 'לואנדה', 'לואנדע', 'لوآندا', 'لواندا', 'لونڈا', 'लुआंडा', 'लुआण्डा', 'লুয়ান্ডা', 'ਲੁਆਂਦਾ', 'லுவாண்டா', 'ลูอันดา', 'ལའུན་ཌ།', 'ლუანდა', 'ሏንዳ', 'ルアンダ', '罗安达', '루안다']",Luanda,2240449,Luanda,20,,2776168,13.23432,AO
-4.26613,P,2260535,PPLC,,,0,284,,"['bzv', 'braza', 'brazavil', 'brazavilis', 'brazavilo', ""brazzavil'"", 'brazzaville', 'maya-maya', 'mprazabil', ""n'tamo"", 'beulajabil', 'brazafyl', 'brazawyl', 'brzwwyl', 'bu la chai wei er', 'burazavu~iru', 'μπραζαβίλ', 'браззавиль', 'ברזוויל', 'برازافيل', 'برازاویل', 'ብራዛቪል', 'ブラザヴィル', '布拉柴维尔', '브라자빌']",Brazzaville,2260535,Brazzaville,12,,1284609,15.28318,CG
38.71667,P,2267057,PPLC,1106,110653,0,45,,"['felicitas julia', 'felicitas julia olissipo', 'lis', 'liospoin', 'liospóin', 'lisabon', 'lisabona', 'lisboa', 'lisbon', 'lisbona', 'lisbonne', 'lisbono', 'lisbonum', 'lisimba', 'lisimbã', 'lissabon', 'lisszabon', 'lizboa', 'lizbon', 'lizbona', 'olisipo', 'olissipo', 'li si ben', 'lisabana', 'lisaboni', 'lisbana', 'lisbxn', 'liseubon', 'lshbwnt', 'lysabwn', 'lysbwn', 'risubon', 'λισαβώνα', 'лисабон', 'лиссабон', 'лісабон', 'լիսբոնա', 'ליסבון', 'لشبونة', 'لىسابون', 'لیسبون', 'ܠܫܒܘܢܐ', 'लिस्बन', 'লিসবন', 'ลิสบอน', 'ལ་ས་བན།', 'ལི་སི་བཱོན།', 'ლისაბონი', 'ሊዝቦን', 'リスボン', '里斯本', '리스본']",Lisbon,2267057,Lisbon,14,,517802,-9.13333,PT
5.55602,P,2306104,PPLC,,,0,33,,"['acc', 'aakra', 'aakrá', 'accra', 'acra', 'akara', 'akkr', 'akkra', 'akkrae', 'akra', 'akrao', 'akʻra', 'gorad akra', 'nkran', 'a ke la', 'akara', 'akeula', 'akra', 'akura', 'xak kra', 'yەkra', '΄aκκρα', 'άκκρα', 'аккрæ', 'аккра', 'акра', 'горад акра', 'աքրա', 'אקרא', 'אקרה', 'آکرا', 'أكرا', 'ئەکرا', 'اكرا', 'اکرا', 'عکرہ', 'अक्रा', 'आक्रा', 'আক্রা', 'ਅਕਰਾ', 'ଆକ୍ରା', 'அக்ரா', 'അക്ര', 'อักกรา', 'ཨ་ཁ་ར།', 'အက်ခရာမြို့', 'აკრა', 'አክራ', 'アクラ', '阿克拉', '아크라']",Accra,2306104,Accra,01,,1963264,-0.1969,GH
-4.32758,P,2314302,PPLC,,,0,281,,"['fih', 'gorad kinshasa', 'kincasa', 'kinchasa', 'kinchassa', 'kinsas', 'kinsasa', 'kinsaso', 'kinshasa', 'kinshase', 'kinsjasa', 'kinszasa', 'kinsásá', 'kinxasa', 'kinŝaso', 'kinşasa', 'kinšas', 'kinšasa', 'kînşasa', 'leopoldstad', 'leopoldville', 'léopoldville', 'quinxassa', 'jin sha sa', 'jin xia sha', 'kin cha sa', 'kinasasa', 'kinsaca', 'kinsasa', 'kinshasa', 'kinsyasa', 'knshasa', 'kynshasa', 'κινσάσα', 'горад кіншаса', 'киншаса', 'киншасе', 'кіншаса', 'կինշասա', 'קינשאזע', 'קינשאסה', 'كينشاسا', 'کنشاسا', 'کنشاسہ', 'کینشاسا', 'किन्शासा', 'ਕਿਨਸ਼ਾਸਾ', 'கின்ஷாசா', 'കിൻഷസ', 'กินชาซา', 'ཀིན་ཤ་ས།', 'ကင်ရှာဆာမြို့', 'კინშასა', 'ኪንሻሳ', 'キンシャサ', '金夏沙', '金沙薩', '킨샤사']",Kinshasa,2314302,Kinshasa,06,,7785965,15.31357,CD
6.45407,P,2332459,PPLA2,,,0,11,,"['eko', 'gorad lagas', 'los', 'lacupolis', 'lagos', 'lagos shaary', 'lagosa', 'lagosas', 'lagoso', 'laguosos', 'laqos', 'logos', 'la ge si', 'lageas', 'laghws', 'lagos', 'lagosa', 'lagoseu', 'lagosi', 'laguseu', 'lagws', 'lajws', 'lakos', 'legosa', 'lek xs', 'ragosu', 'èkó', 'λάγος', 'горад лагас', 'лагос', 'лагос шаары', 'лаґос', 'լագոս', 'לאגאס', 'לאגוס', 'لاجوس', 'لاغوس', 'لاگوس', 'لاگۆس', 'लागोस', 'লেগোস', 'ਲਾਗੋਸ', 'લાગોસ', 'லாகோஸ்', 'లాగోస్', 'ಲಾಗೊಸ್', 'ലാഗോസ്', 'เลกอส', 'လေးဂို့စ်မြို့', 'ლაგოსი', 'ሌጎስ', 'ラゴス', '拉哥斯', '라고스', '라구스']",Lagos,2332459,Lagos,05,,9000000,3.39467,NG
6.59651,P,2338313,PPLA,25011,,0,40,,['ikeja'],Ikeja,2338313,Ikeja,05,,313196,3.34205,NG
12.36566,P,2357048,PPLC,53,,0,299,,"['gorad uagadugu', 'huagadugu', 'oua', 'ouagadouga', 'ouagadougou', 'ouankantounkou', 'ougadougou', 'owagadugu', 'uagadougou', 'uagadugu', 'uagaduguo', 'uagadugú', 'uaqaduqu', 'vagadugu', 'wagadugu', 'awagadwgw', 'uagadugu', 'vagadugu', 'vakatuku', 'wa jia du gu', 'wa ka du ku', 'wagado~ugu', 'wagadugu', 'wagadwgw', 'wagadwwgww', 'waghadwghw', 'ουαγκαντουγκού', 'ουαγκαντούγκου', 'горад уагадугу', 'уагадугу', 'ուագադուգու', 'ואגאדוגו', 'וואגאדוגו', 'آواگادوگو', 'اوآگادوگو', 'اوگاڈوگو', 'واغادوغو', 'واگادووگوو', 'واگادوگو', 'वागाडुगू', 'ਵਾਗਾਦੁਗੂ', 'வாகடூகு', 'วากาดูกู', 'ཨོ་འ་ག་དོའུ་གོའུ།', 'უაგადუგუ', 'ዋጋዱጉ', 'ワガドゥグー', '瓦加杜古', '와가두구']",Ouagadougou,2357048,Ouagadougou,03,,1086505,-1.53388,BF
6.12874,P,2365267,PPLC,,,0,64,,"['gorad lameh', 'lfw', 'lome', 'lomee', 'lomeo', 'lomé', 'lomė', 'lome', 'luo mei', 'lwm', 'lwmh', 'lwmy', 'lwmyh', 'rome', 'λομέ', 'горад ламэ', 'ломе', 'լոմե', 'לאמע', 'לומה', 'لوم', 'لومه', 'لومي', 'لوميه', 'لومې', 'لومے', 'لۆمێ', 'लोमे', 'ਲੋਮੇ', 'லோமே', 'โลเม', 'ལཱོ་མེ།', 'ლომე', 'ሎሜ', 'ロメ', '洛美', '로메']",Lome,2365267,Lomé,24,,749700,1.22154,TG
0.39241,P,2399697,PPLC,,,0,8,,"[""gorad librehvil'"", 'lbv', 'libarwil', 'liberopolis', 'librefille', 'librevil', ""librevil'"", 'librevila', 'librevilis', 'libreville', 'librevilo', 'librvil', 'libvil', 'limprebil', 'limprvil', 'liuravila', 'lbrwl', 'lbrywyl', 'li be rx wil', 'li bo wei er', 'libaravila', 'libarevile', 'libeuleubil', 'librevhila', 'librevili', 'lipravil', 'lybrfyl', 'lybrwwyl', 'lybrwyl', 'riburuvu~iru', 'λιμπρβίλ', 'λιμπρεβίλ', 'горад лібрэвіль', 'либрвил', 'либревил', 'либревиль', 'лібревіль', 'լիբրևիլ', 'ליברוויל', 'ליברעוויל', 'لبرول', 'لبریویل', 'ليبرفيل', 'لیبرویل', 'لیبرێڤیل', 'लिबरेविले', 'लिब्रेव्हिल', 'ਲਿਬਰਵਿਲ', 'லிப்ரவில்', 'ลีเบรอวิล', 'ལིབ་རེ་ཝིལ།', 'ლიბრევილი', 'ሊብረቪል', 'リーブルヴィル', '利伯維爾', '利伯维尔', '리브르빌']",Libreville,2399697,Libreville,01,,578156,9.45356,GA
12.10672,P,2427123,PPLC,,,0,299,,"['fort-lamy', 'lamy', ""n'djamena"", 'ndj', 'ndjamena', 'ndjemena', 'ndzamena', 'ndzhamena', 'ndżamena', 'ndžamena', 'njameno', 'nĵameno', 'n’djamena', 'n’dj·amèna', 'tzamena', 'yamena', 'anjmyna', 'en jia mei na', 'eunjamena', ""ng'mnh"", 'njamena', 'τζαμένα', 'нджамена', ""נג'מנה"", 'أنجمينا', 'ንጃሜና', 'ンジャメナ', '恩賈梅納', '은자메나']",N'Djamena,2427123,N'Djamena,15,,721081,15.0444,TD
12.65,P,2460596,PPLC,,,0,338,,"['bko', 'bamaco - bamako', 'bamakas', 'bamako', 'bamaku', 'bamakó', 'bamakɔ', 'bammaco', 'bammako', 'mpamako', 'ba ma ke', 'bamako', 'bamakw', 'bmqw', 'μπαμάκο', 'бамако', 'բամակո', 'במקו', 'باماكو', 'باماکو', 'ባማኮ', 'バマコ', '巴馬科', '바마코']",Bamako,2460596,Bamako,01,,1297281,-8.0,ML
37.38283,P,2510911,PPLA,SE,41091,0,16,,"[""gorad sevil'ja"", 'hispalis', 'lungsod ng sevilla', 'svq', 'sebilla', 'sebille', 'sevidzheh', ""sevil'ja"", 'sevila', 'sevileje', 'sevilha', 'sevilia', 'sevilija', 'sevilja', 'sevilla', 'seville', 'sevilo', 'sevilya', 'sevilėjė', 'seviya', 'seweliye', 'sewilla', 'sibilia', 'siviglia', 'sivilja', 'séville', 'séwéliye', 'ashbylyt', 'ceviya', ""isabili'a"", 'sai wei li ya', 'sai wei ya', 'sbylyh', 'sebi ya', 'sebiria', 'sebirya', 'sebiya', 'sevilia', 'swya', 'sybyya', 'σεβίλλη', 'горад севілья', 'севиджэ', 'севилья', 'севиля', 'севилја', 'севиља', 'севілья', 'սևիլյա', 'סביליה', 'סעווילא', 'إشبيلية', 'اشبیلیہ', 'سویا', 'سيبييا', 'سێڤیلیا', 'सेबिया', 'ਇਸ਼ਬੀਲੀਆ', 'செவீயா', 'เซบียา', 'სევილია', 'セビリア', 'セビリャ', '塞維亞', '塞维利亚', '세비야']",Sevilla,2510911,Sevilla,51,,703206,-5.97317,ES
39.5,P,2512862,PPLA3,V,46190,0,61,,"['paterna', 'pa te er na', 'pateruna', 'патерна', 'パテルナ', '帕特尔纳']",Paterna,2512862,Paterna,60,,64023,-0.43333,ES
37.98704,P,2513416,PPLA,MU,30030,0,53,,"['ciutat de murcia', 'ciutat de múrcia', 'mjv', 'murcia', 'murcie', 'murcio', 'murcja', 'mursia', 'mursija', 'múrcia', 'mrsyt', 'mu er xi ya', 'murushia', 'mwrsya', 'mwrsyh', 'мурсия', 'מורסיה', 'مرسية', 'مورسیا', 'ムルシア', '穆尔西亚']",Murcia,2513416,Murcia,31,,436870,-1.13004,ES
