region,org_id,alternatenames,pdb_org_id,state,ix_id,url,pch_id,geo_id,city,iata,prefixes,latitude,pdb_id,country,longitude,name,address,sources,zipcode
North America,27398,[],27398,,1343,https://www.bgp.exchange,,,,,"{'ipv4': [], 'ipv6': ['2407:c280:ee::/64']}",,3478,,,BGP.Exchange,,"['he', 'pdb']",
Africa,27398,[],27398,,1588,https://bgp.exchange,,2306104,Accra,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:71::/64']}",5.60000,3940,GH,-0.17000,BGP.Exchange - Accra,,['pdb'],
Asia-Pacific,27398,[],27398,,1524,https://bgp.exchange,,2078025,Adelaide,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:2::/64']}",-34.93000,3817,AU,138.52000,BGP.Exchange - Adelaide,,"['he', 'pdb']",
Europe,27398,[],27398,,1525,https://bgp.exchange,,2759794,Amsterdam,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:11::/64', '2407:c280:ee:11::/64']}",52.30000,3822,NL,4.77000,BGP.Exchange - Amsterdam,,"['he', 'pdb']",
Europe,27398,[],27398,,1589,https://bgp.exchange,,264371,Athens,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:70::/64']}",37.90000,3939,GR,23.70000,BGP.Exchange - Athens,,['pdb'],
North America,27398,[],27398,,1526,https://bgp.exchange,,4180439,Atlanta,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:38::/64', '2407:c280:ee:38::/64']}",33.86000,3839,US,-84.40000,BGP.Exchange - Atlanta,,"['he', 'pdb']",
Asia-Pacific,27398,[],27398,,1527,https://bgp.exchange,,2193733,Auckland,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:20::/64', '2407:c280:ee:20::/64']}",-37.02000,3827,NZ,174.80000,BGP.Exchange - Auckland,,"['he', 'pdb']",
Asia-Pacific,27398,[],27398,,1590,https://bgp.exchange,,1277333,Bangalore,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:4::/64']}",12.95000,3907,IN,77.65000,BGP.Exchange - Bangalore,,['pdb'],
Asia-Pacific,27398,[],27398,,1591,https://bgp.exchange,,1609350,Bangkok,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:59::/64']}",13.92000,3928,TH,100.60000,BGP.Exchange - Bangkok,,['pdb'],
Europe,27398,[],27398,,1528,https://bgp.exchange,,3128760,Barcelona,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:29::/64', '2407:c280:ee:29::/64']}",41.28000,3832,ES,2.07000,BGP.Exchange - Barcelona,,"['he', 'pdb']",
Europe,27398,[],27398,,1592,https://bgp.exchange,,2950159,Berlin,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:13::/64']}",52.38000,3912,DE,13.52000,BGP.Exchange - Berlin,,"['he', 'pdb']",
South America,27398,[],27398,,1593,https://bgp.exchange,,,Bogata,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:61::/64']}",,3930,CO,,BGP.Exchange - Bogata,,"['he', 'pdb']",
Asia-Pacific,27398,[],27398,,1529,https://bgp.exchange,,2174003,Brisbane,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:51::/64', '2407:c280:ee:51::/64']}",-27.38000,3849,AU,153.10001,BGP.Exchange - Brisbane,,"['he', 'pdb']",
Europe,27398,[],27398,,1594,https://bgp.exchange,,2800866,Brussels,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:23::/64']}",50.90000,3917,BE,4.53000,BGP.Exchange - Brussels,,['pdb'],
Europe,27398,[],27398,,1595,https://bgp.exchange,,683506,Bucharest,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:28::/64']}",44.50000,3919,RO,26.13000,BGP.Exchange - Bucharest,,['pdb'],
Latin America,27398,[],27398,,1596,https://bgp.exchange,,3435910,Buenos Aires,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:62::/64']}",-34.57000,3931,AR,-58.42000,BGP.Exchange - Buenos Aires,,"['he', 'pdb']",
Africa,27398,[],27398,,1597,https://bgp.exchange,,360630,Cairo,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:42::/64']}",30.13000,3924,EG,31.40000,BGP.Exchange - Cairo,,"['he', 'pdb']",
Africa,27398,[],27398,,1598,https://bgp.exchange,,3369157,Cape Town,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:17::/64']}",-33.98000,3914,ZA,18.60000,BGP.Exchange - Cape Town,,['pdb'],
North America,27398,[],27398,,1599,https://bgp.exchange,,4887398,Chicago,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:39::/64']}",41.85000,3922,US,-87.65000,BGP.Exchange - Chicago,,['pdb'],
Asia-Pacific,27398,[],27398,,1600,https://bgp.exchange,,1185241,Dhaka,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:60::/64']}",23.77000,3929,BD,90.38000,BGP.Exchange - Dhaka,,['pdb'],
Europe,27398,[],27398,,1530,https://bgp.exchange,,2934246,Düsseldorf,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:46::/64', '2407:c280:ee:46::/64']}",51.28000,3844,DE,6.76000,BGP.Exchange - Dusseldorf,,"['he', 'pdb']",
Latin America,27398,[],27398,CE,1601,https://bgp.exchange,,3399415,Fortaleza,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:63::/64']}",-3.78000,3932,BR,-38.53000,BGP.Exchange - Fortaleza,,"['he', 'pdb']",
Europe,27398,[],27398,,1531,https://bgp.exchange,,2925533,Frankfurt,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:24::/64', '2407:c280:ee:24::/64']}",50.12000,3829,DE,8.68000,BGP.Exchange - Frankfurt,,"['he', 'pdb']",
North America,27398,[],27398,Neuheim,1532,https://bgp.exchange,,5350734,Fremont,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:22::/64', '2407:c280:ee:22::/64']}",37.56283,3828,US,-122.00044,BGP.Exchange - Fremont,,"['he', 'pdb']",
Asia-Pacific,27398,[],27398,,1533,https://bgp.exchange,,1819729,Hong Kong,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:16::/64']}",22.33000,3825,CN,114.18000,BGP.Exchange - Hong Kong,,"['he', 'pdb']",
North America,27398,[],27398,,1534,https://bgp.exchange,,4699066,Houston,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:31::/64', '2407:c280:ee:31::/64']}",29.75000,3834,US,-95.35000,BGP.Exchange - Houston,,"['he', 'pdb']",
North America,27398,[],27398,,1535,https://bgp.exchange,,4160021,Jacksonville,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:47::/64', '2407:c280:ee:47::/64']}",30.33218,3845,US,-81.65565,BGP.Exchange - Jacksonville,,"['he', 'pdb']",
,27398,[],27398,,1602,https://bgp.exchange,,5099836,Jersey City,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:6::/64']}",,3909,US,,BGP.Exchange - Jersey City,,['pdb'],
Africa,27398,[],27398,,1536,https://bgp.exchange,,993800,Johannesburg,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:45::/64', '2407:c280:ee:45::/64']}",-26.13000,3843,ZA,28.23000,BGP.Exchange - Johannesburg,,"['he', 'pdb']",
North America,27398,[],27398,,1537,https://bgp.exchange,,4540051,Kansas,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:32::/64', '2407:c280:ee:32::/64']}",,3835,US,,BGP.Exchange - Kansas,,"['he', 'pdb']",
Europe,27398,[],27398,,1603,https://bgp.exchange,,703448,Kyiv,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:54::/64', '2407:c280:ee:54::/64']}",50.51482,3925,UA,30.52102,BGP.Exchange - Kyiv,,"['he', 'pdb']",
Africa,27398,[],27398,,1538,https://bgp.exchange,,2332459,Lagos,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:53::/64']}",6.55000,3851,NG,3.35000,BGP.Exchange - Lagos,,"['he', 'pdb']",
North America,27398,[],27398,,1539,https://bgp.exchange,,5506956,Las Vegas,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:48::/64']}",35.99463,3846,US,-115.11897,BGP.Exchange - Las Vegas,,"['he', 'pdb']",
Latin America,27398,[],27398,,1604,https://bgp.exchange,,3936456,Lima,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:65::/64']}",-12.00000,3934,PE,-77.12000,BGP.Exchange - Lima,,"['he', 'pdb']",
Europe,27398,[],27398,,1540,https://bgp.exchange,,2643743,London,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:10::/64', '2407:c280:ee:10::/64']}",51.48000,3821,GB,-0.45000,BGP.Exchange - London,,"['he', 'pdb']",
North America,27398,[],27398,,1541,https://bgp.exchange,,5368361,Los Angeles,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:3::/64']}",33.97000,3818,US,-118.25000,BGP.Exchange - Los Angeles,,"['he', 'pdb']",
Europe,27398,[],27398,,1786,https://bgp.exchange,,2996944,Lyon,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:75::/64']}",45.72000,4245,FR,4.95000,BGP.Exchange - Lyon,,"['he', 'pdb']",
Europe,27398,[],27398,,1605,https://bgp.exchange,,3117735,Madrid,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:36::/64']}",40.43000,3920,ES,-3.70000,BGP.Exchange - Madrid,,['pdb'],
Asia-Pacific,27398,[],27398,,1606,https://bgp.exchange,,1701668,Manila,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:58::/64']}",14.58000,3927,PH,120.95000,BGP.Exchange - Manila,,['pdb'],
Asia-Pacific,27398,[],27398,,1542,https://bgp.exchange,,2158177,Melbourne,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:1::/64', '2407:c280:ee:1::/64']}",-37.82000,3816,AU,144.97000,BGP.Exchange - Melbourne,,"['he', 'pdb']",
Latin America,27398,[],27398,,1607,https://bgp.exchange,,3530597,Ciudad de Mexico,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:66::/64']}",19.45105,3935,MX,-99.12140,BGP.Exchange - Mexico City,,"['he', 'pdb']",
North America,27398,[],27398,Orlando,1608,https://bgp.exchange,,4164138,Miami,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:40::/64']}",25.83000,3923,US,-80.29000,BGP.Exchange - Miami,,"['he', 'pdb']",
North America,27398,[],27398,,1609,https://bgp.exchange,,6077243,Montreal,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:5::/64']}",45.47000,3908,CA,-73.75000,BGP.Exchange - Montreal,,['pdb'],
Europe,27398,[],27398,,1543,https://bgp.exchange,,524901,Moscow,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:18::/64']}",55.75000,3826,RU,37.60000,BGP.Exchange - Moscow,,"['he', 'pdb']",
Asia-Pacific,27398,[],27398,,1544,https://bgp.exchange,,1275339,Mumbai,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:43::/64']}",19.00000,3841,IN,72.80000,BGP.Exchange - Mumbai,,"['he', 'pdb']",
North America,27398,[],27398,New Jersey,1545,https://bgp.exchange,,5128581,New York,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:50::/64', '2407:c280:ee:50::/64']}",40.75000,3848,US,-74.00000,BGP.Exchange - New York,,"['he', 'pdb']",
Europe,27398,[],27398,,1546,https://bgp.exchange,,3143244,Oslo,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:30::/64', '2407:c280:ee:30::/64']}",59.95000,3833,NO,10.70000,BGP.Exchange - Oslo,,"['he', 'pdb']",
Latin America,27398,[],27398,,1610,https://bgp.exchange,,3703443,Panama City,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:67::/64']}",8.97000,3936,PA,-79.53000,BGP.Exchange - Panama City,,"['he', 'pdb']",
Europe,27398,[],27398,,1611,https://bgp.exchange,,2988507,Paris,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:14::/64']}",48.80000,3913,FR,2.33000,BGP.Exchange - Paris,,"['he', 'pdb']",
Asia-Pacific,27398,[],27398,,1547,https://bgp.exchange,,2063523,Perth,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:52::/64', '2407:c280:ee:52::/64']}",-31.93000,3850,AU,115.95000,BGP.Exchange - Perth,,"['he', 'pdb']",
Latin America,27398,[],27398,UIO,1612,https://bgp.exchange,,3652462,Quito,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:69::/64']}",-0.15000,3938,EC,-78.48000,BGP.Exchange - Quito,,['pdb'],
Europe,27398,[],27398,,1613,https://bgp.exchange,,456172,Riga,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:37::/64']}",56.97000,3921,LV,24.05000,BGP.Exchange - Riga,,['pdb'],
Latin America,27398,[],27398,RJ,1614,https://bgp.exchange,,3451190,Rio de Janeiro,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:64::/64', '2407:c280:ee:64::/64']}",-22.90000,3933,BR,-43.17000,BGP.Exchange - Rio de Janeiro,,"['he', 'pdb']",
Europe,27398,[],27398,,1615,https://bgp.exchange,,108410,Riyadh,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:57::/64']}",24.72000,3926,SA,46.72000,BGP.Exchange - Riyadh,,['pdb'],
Europe,27398,[],27398,,1548,https://bgp.exchange,,3169070,Rome,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:15::/64', '2407:c280:ee:15::/64']}",41.90000,3824,IT,12.45000,BGP.Exchange - Rome,,"['he', 'pdb']",
Latin America,27398,[],27398,,1616,https://bgp.exchange,,3871336,Santiago,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:68::/64']}",-33.38000,3937,CL,-70.78000,BGP.Exchange - Santiago,,['pdb'],
Latin America,27398,[],27398,SP,1617,https://bgp.exchange,,3448439,São Paulo,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:19::/64']}",-23.62000,3915,BR,-46.65000,BGP.Exchange - Sao Paulo,,['pdb'],
North America,27398,[],27398,,1549,https://bgp.exchange,,5809844,Seattle,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:49::/64', '2407:c280:ee:49::/64']}",47.61000,3847,US,-122.33000,BGP.Exchange - Seattle,,"['he', 'pdb']",
Asia-Pacific,27398,[],27398,,1618,https://bgp.exchange,,1835848,Seoul,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:8::/64']}",37.50000,3910,KR,126.93000,BGP.Exchange - Seoul,,['pdb'],
Asia Pacific,,[],,,1812,https://bgp.exchange,,,Seoul,,"{'ipv4': [], 'ipv6': ['2407:c280:ee:8::/64', '2a0e:8f01:1000:8::/64']}",,,"Korea, Republic of",,BGP.Exchange - Seoul,,['he'],
Asia Pacific,27398,[],27398,,1619,https://bgp.exchange,,1796236,Shanghai,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:26::/64']}",,3918,CN,,BGP.Exchange - Shanghai,,['pdb'],
Asia-Pacific,27398,[],27398,,1550,https://bgp.exchange,,1880252,Singapore,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:7::/64', '2407:c280:ee:7::/64']}",1.37000,3820,SG,103.98000,BGP.Exchange - Singapore,,"['he', 'pdb']",
Europe,27398,[],27398,,1551,https://bgp.exchange,,727011,Sofia,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:34::/64']}",42.65000,3837,BG,23.38000,BGP.Exchange - Sofia,,"['he', 'pdb']",
Asia-Pacific,27398,[],27398,,1552,https://bgp.exchange,,2147714,Sydney,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:12::/64', '2407:c280:ee:12::/64']}",-33.95000,3823,AU,151.17999,BGP.Exchange - Sydney,,"['he', 'pdb']",
Europe,27398,[],27398,,1553,https://bgp.exchange,,293397,Tel Aviv,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:41::/64', '2407:c280:ee:41::/64']}",32.00000,3840,IL,34.90000,BGP.Exchange - Tel-Aviv,,"['he', 'pdb']",
Asia-Pacific,27398,[],27398,,1620,https://bgp.exchange,,1850147,Tokyo,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:9::/64']}",35.55000,3911,JP,139.78000,BGP.Exchange - Tokyo,,['pdb'],
North America,27398,[],27398,,1554,https://bgp.exchange,,6167865,Toronto,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:33::/64', '2407:c280:ee:33::/64']}",43.67000,3836,CA,-79.40000,BGP.Exchange - Toronto,,"['he', 'pdb']",
Europe,27398,[],27398,,1555,https://bgp.exchange,,3868707,Valdivia,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:44::/64']}",,3842,CL,,BGP.Exchange - Valdivia,,"['he', 'pdb']",
North America,27398,[],27398,,1621,https://bgp.exchange,,6173331,Vancouver,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:21::/64']}",49.18000,3916,CA,-123.17000,BGP.Exchange - Vancouver,,['pdb'],
Europe,27398,[],27398,,1556,https://bgp.exchange,,593116,Vilnius,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:35::/64']}",54.63000,3838,LT,25.28000,BGP.Exchange - Vilnius,,"['he', 'pdb']",
Europe,27398,[],27398,,1557,https://bgp.exchange,,756135,Warsaw,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:27::/64']}",52.23000,3831,PL,21.00000,BGP.Exchange - Warsaw,,"['he', 'pdb']",
Europe,27398,[],27398,,1558,https://bgp.exchange,,2657896,Zurich,,"{'ipv4': [], 'ipv6': ['2a0e:8f01:1000:25::/64', '2407:c280:ee:25::/64']}",47.48000,3830,CH,8.53000,BGP.Exchange - Zurich,,"['he', 'pdb']",
Europe,33790,[],33790,,1667,https://bgp.haus/,,2643743,London,,"{'ipv4': [], 'ipv6': ['2a07:54c1:3301::/64']}",51.48000,4073,GB,-0.45000,BGPHaus,,"['he', 'pdb']",
Asia-Pacific,14803,['Biznet Internet Exchange'],14803,,1297,http://www.biznetnetworks.com,,1645528,,,"{'ipv4': ['218.100.64.128/25'], 'ipv6': ['2001:de8:11:3806::/64']}",,3340,ID,,BIX Denpasar 1,,"['he', 'pdb']",
,14803,['Biznet Internet Exchange'],14803,,1298,http://www.biznetnetworks.com,,1645528,,,"{'ipv4': ['218.100.64.0/25'], 'ipv6': []}",,3341,ID,,BIX Denpasar 2,,['pdb'],
Asia Pacific,14803,['Biznet Internet Exchange'],14803,,1299,http://www.biznetnetworks.com,,1636722,,,"{'ipv4': ['218.100.62.128/25'], 'ipv6': []}",,3338,ID,,BIX Malang,,"['he', 'pdb']",
Asia Pacific,14803,['Biznet Internet Exchange'],14803,,1300,http://www.biznetnetworks.com,,1627896,,,"{'ipv4': ['218.100.63.0/25'], 'ipv6': []}",,3339,ID,,BIX Semarang,,"['he', 'pdb']",
Asia-Pacific,14803,['Biznet Internet Exchange'],14803,,1301,http://www.biznetnetworks.com,,1625822,,,"{'ipv4': ['218.100.62.0/25'], 'ipv6': ['2001:de8:12:380::/64']}",,3337,ID,,BIX Surabaya,,"['he', 'pdb']",
Europe,690,"['BIX.BG - Bulgarian Internet eXchange', 'BIX.BG']",690,Sofia,77,https://www.bix.bg/,1137,727011,Sofia,SOF,"{'ipv4': ['193.169.198.0/23'], 'ipv6': ['2001:7f8:58::/64', '2001:7f8:58::/48']}",42.65000,331,BG,23.38000,Bulgarian Internet eXchange,,"['pch', 'he', 'pdb']",
Asia-Pacific,10774,[],10774,,1559,https://bknix.co.th,2337,1153671,Chiang Mai,CNX,"{'ipv4': ['203.159.67.0/26'], 'ipv6': ['2001:deb:0:671::/64']}",18.90629,3303,TH,98.66272,BKNIX Chiang Mai,,"['pdb', 'he', 'pch']",
Europe,,[],,,1622,https://www.bnix.net,,2800866,Brussels,,"{'ipv4': ['194.53.172.0/25'], 'ipv6': ['2001:7f8:26::/64', '2001:7f8:26:8000::/64']}",50.90000,,BE,4.53000,BNIX,,['he'],
Europe,6745,['Bremen Internet Exchange'],6745,Bremen,52,https://brem-ix.net/,1855,2944388,Bremen,,"{'ipv4': ['185.1.35.0/24'], 'ipv6': ['2001:7f8:92::/64']}",,796,DE,,BREM-IX,,"['pdb', 'he', 'pch']",
Asia-Pacific,17209,[],17209,Dhaka,1813,https://www.bsccl.com.bd/,,1185241,Dhaka,,"{'ipv4': ['163.47.82.0/24'], 'ipv6': ['2406:4b00:1806::/64']}",,4341,BD,,BSCIX,"191, Tejgaon-Gulshan Link Road",['pdb'],1208
Asia-Pacific,17398,['Bangladesh Telecommunications Company Limited (BTCL) IX'],17398,,1345,http://www.btclix.gov.bd,,1185241,Dhaka,,"{'ipv4': ['103.110.212.0/22'], 'ipv6': []}",23.77000,3480,BD,90.38000,BTCL IX,,"['he', 'pdb']",
Europe,25469,"['BW-IX Karlsruhe', 'Baden-Württemberg Internet Exchange - Karlsruhe']",25469,Baden-Württemberg,53,http://www.bw-ix.net/,2205,2892794,Karlsruhe,,"{'ipv4': ['185.1.61.0/24'], 'ipv6': ['2001:7f8:9d::/64']}",,1421,DE,,Baden-Württemberg Internet Exchange,Zirkel 2,"['pdb', 'he', 'pch']",76131
Europe,11781,['BALCAN-IX'],11781,,56,http://www.balcan-ix.net,1385,,,,"{'ipv4': ['80.97.248.0/24', '80.97.248.0/23'], 'ipv6': ['2a02:d10:80::/64']}",,372,,,Balcan-IX,,"['pdb', 'he', 'pch']",
Asia-Pacific,15198,['IIX-Bali'],15198,Denpasar,1018,https://www.iix.net.id/,2165,1645528,,,"{'ipv4': ['218.100.33.0/24', '103.195.158.0/24'], 'ipv6': ['2001:df3:4600:7597::/64']}",,2622,ID,,Bali Internet eXchange,,"['pdb', 'he', 'pch']",
Europe,7639,['B-IX'],7639,,57,http://www.b-ix.net/,1194,727011,Sofia,,"{'ipv4': ['217.174.157.0/24', '185.1.30.0/24'], 'ipv6': ['2001:7f8:8e::/118', '2001:7f8:8e::/48']}",,326,BG,,Balkan Internet Exchange,,"['pdb', 'pch']",
Europe,18261,['BALT-IX'],18261,,58,http://www.balt-ix.lt,2012,,,,"{'ipv4': ['77.241.206.0/24'], 'ipv6': ['2001:1ab8:8486::/64']}",,2005,,,Baltic Internet Exchange,,"['pdb', 'he', 'pch']",
Asia-Pacific,10774,['BKNIX'],10774,Samut Prakan Province,59,https://bknix.co.th,1866,,,BKK,"{'ipv4': ['203.159.68.0/23'], 'ipv6': ['2001:deb:0:68::/64']}",,1025,TH,,Bangkok Neutral Internet Exchange,,"['pdb', 'he', 'pch']",
Asia-Pacific,473,"['BDIX', 'Bangladesh Internet Exchange Trust']",473,,60,http://www.bdix.net,16,1185241,Dhaka,DAC,"{'ipv4': ['103.151.196.0/23'], 'ipv6': ['2001:df3:d680::/64']}",23.77000,2516,BD,90.38000,Bangladesh Internet Exchange,,"['pdb', 'pch']",
,32956,[],32956,Central Java,1623,https://banyumasix.id,,,,,"{'ipv4': ['5.181.178.224/27'], 'ipv6': ['2a10:cc40:111::/64']}",,3941,ID,,Banyumas Internet Exchange,,['pdb'],
Asia Pacific,,[],,,1787,https://banyumasix.id,,1650095,Banyumas,,"{'ipv4': ['45.137.96.0/25', '5.181.178.224/27'], 'ipv6': ['2a10:cc40:111::/64']}",,,ID,,Banyumas Internet Exchange,,['he'],
,29004,['Baoshuo Education and Research Internet Exchange'],29004,,1387,https://ix.baoshuo.ren,,,,,"{'ipv4': [], 'ipv6': ['2406:840:e08f:10::/64']}",,3574,,,Baoshuo Internet Exchange,,"['he', 'pdb']",
Europe,20785,['Barcelona IXP'],20785,Barcelona,1814,https://barcelona-ix.net/,,,,,"{'ipv4': ['193.201.150.192/26'], 'ipv6': ['2001:7f8:93:1::/64']}",,4322,ES,,Barcelona-IX,,"['he', 'pdb']",
Asia-Pacific,23648,"['Batam Internet Exchange', 'BatamIX Batam']",23648,,1303,https://batamix.net,2152,,,,"{'ipv4': ['27.124.88.0/24'], 'ipv6': ['2405:aac0:212::/64']}",,3365,ID,,Batam Internet Exchange - Batam,,"['pdb', 'pch']",
Asia-Pacific,23648,"['BatamIX Jakarta', 'Batam Internet Exchange']",23648,,1037,https://batamix.net,2282,,,,"{'ipv4': ['27.124.87.0/24'], 'ipv6': ['2402:d680:1000:4::/64']}",,2670,ID,,Batam Internet Exchange - Jakarta,,"['pdb', 'pch']",
Asia-Pacific,,[],,,1302,https://batamix.net,,1642911,Jakarta,,"{'ipv4': ['27.124.87.0/24', '27.124.88.0/24'], 'ipv6': ['2402:d680:1000:4::/64', '2405:aac0:212::/64']}",-6.17444,,ID,106.82944,BatamIX,,['he'],
Asia-Pacific,,[],,,61,,43,1816670,Beijing,,"{'ipv4': [], 'ipv6': []}",39.93000,,CN,116.28000,Beijing National Internet Exchange Center,,['pch'],
Europe,14522,"['Beirut IX', 'Beirut Internet Exchange - Lebanon']",14522,,62,http://www.beirutix.net,693,276781,Beirut,BEY,"{'ipv4': ['198.32.157.0/25', '185.91.96.0/22', '198.32.157.0/24'], 'ipv6': ['2001:7f8:52::/48', '2001:7f8:52::/64']}",33.82000,1354,LB,35.48000,Beirut Internet Exchange,Berytech Technology Pole - ESIB - BeirutMar Roukoz,"['pch', 'he', 'pdb']",11-7503
Europe,598,"['Belarusian Internet Exchange', 'BY-IX']",598,,55,http://www.ntec.by,1812,625144,Minsk,,"{'ipv4': ['195.137.180.0/24'], 'ipv6': ['2001:7f8:8b::/64']}",53.88401,275,BY,27.45489,Belarus National Internet Exchange Point,,"['pdb', 'he', 'pch']",
Europe,214,"['BNIX', 'Belgian National Internet eXchange']",214,Vlaams-Brabant,63,https://www.bnix.net,17,,,,"{'ipv4': ['194.53.172.0/24'], 'ipv6': ['2001:7f8:26::/64']}",,59,BE,,Belgian National Internet Exchange,,"['pdb', 'pch']",
Europe,16302,['BelgiumIX'],16302,,977,https://belgiumix.net/,2104,,,,"{'ipv4': ['185.1.127.0/24'], 'ipv6': ['2001:7f8:d2::/64']}",,2496,BE,,Belgium Internet Exchange,,"['pdb', 'he', 'pch']",
Latin America,,[],,,64,,1918,3582677,Belize City,BZE,"{'ipv4': ['10.31.2.0/24'], 'ipv6': []}",17.51587,,BZ,-88.20404,Belize Internet Exchange Point,,['pch'],
Africa,10706,"['Benin IX', 'BENIN-IX']",10706,,65,http://www.benin-ix.org.bj,1838,2394819,Cotonou,COO,"{'ipv4': ['196.223.40.0/24'], 'ipv6': []}",6.36183,1017,BJ,2.39768,Benin-IX,,"['pdb', 'he', 'pch']",
Europe,14855,['BIX Bergen'],14855,Norway,66,https://www.nix.no/,1507,3161732,Bergen,,"{'ipv4': ['193.156.125.0/24', '185.1.65.128/27'], 'ipv6': ['2001:7f8:12:4::/64']}",,582,NO,,Bergen Internet Exchange,HøyteknologisenteretThormøhlens gate 55,"['pdb', 'he', 'pch']",5006 Bergen
Europe,9771,['BCIX'],9771,,67,https://www.bcix.de/,80,,,BER,"{'ipv4': ['193.178.185.0/24'], 'ipv6': ['2001:7f8:19:1::/64']}",,87,DE,,Berlin Commercial Internet Exchange,,"['pdb', 'pch']",
Asia Pacific,31725,['Bertuah Internet Exchange'],31725,,1624,https://bertuahix.net,,,,,"{'ipv4': ['103.191.61.0/26', '103.191.61.64/27', '103.191.61.64/26'], 'ipv6': ['2406:20c0:e000:3e8::/64', '2406:20c0:e000:3e7::/64', '2001:df1:7140::/64']}",,3904,ID,,BertuahIX,,"['he', 'pdb']",
