zipcode,longitude,pdb_org_id,address,country,city,pdb_fac_id,name,num_ixs,state,fac_id,sources,clli,geo_id,latitude,alternatenames
81270-050,-49.350347,35201,"Rua do Semeador, 350Distrito Industrial",BR,Curitiba,1564,Cirion Curitiba,1,PR,514,['pdb'],,3464975,-25.470318,[]
90480-003,-51.184129,35201,"Avenida Carlos Gomes, 141 Sala 806Auxiliadora",BR,Porto Alegre,1565,Cirion Porto Alegre,1,RS,515,['pdb'],,3452925,-30.023646,[]
12739,17.923317,942,Storsätragränd 3,SE,Stockholm,1567,GlobalConnect Sätra,4,,1367,['pdb'],,2673730,59.282234,[]
,35.035891,8102,P/B 360 Chichiri,MW,Blantyre 3,1578,"University of Malawi, College of Medicine",1,,516,['pdb'],,,-15.796113,[]
01008010,-46.635836,2,"Rua Dr. Miguel Couto, 58Centro",BR,São Paulo,1585,Equinix SP1 - São Paulo,4,SP,517,['pdb'],,3448439,-23.545988,[]
22270010,-43.1946,2,"Voluntários da Pátria Street, 360Botafogo",BR,Rio de Janeiro,1586,Equinix RJ1 - Rio de Janeiro,3,RJ,518,['pdb'],,3451190,-22.954737,[]
89119-4415,-115.145989,2680,7185 Pollock Dr,US,Las Vegas,1594,DataBank Las Vegas (LAS1),1,NV,1834,['pdb'],,5506956,36.059162,[]
13000,14.478692,366,U nakladoveho nadrazi 3156/6,CZ,Prague,1600,GTS Nagano Prague,,,519,['pdb'],,3067696,50.083412,[]
07102,-74.173402,682,165 Halsey Street9th Floor,US,Newark,1601,Level(3) Newark,1,NJ,520,['pdb'],,5101798,40.736844,[]
12630,18.016676,2698,Västberga Allé 60,SE,Stockholm,1602,GleSYS Stockholm,7,NA,521,['pdb'],,2673730,59.289728,[]
2015,151.192942,2,47 Bourke RoadAlexandria,AU,Sydney,1605,Equinix SY3 - Sydney,6,NSW,522,['pdb'],SYDNAU,2147714,-33.911776,[]
95054,-121.970705,34,2972 Stender Way,US,Santa Clara,1619,CoreSite - Santa Clara (SV4),2,CA,523,['pdb'],SNTCCAQM,5393015,37.376259,[]
110001,77.207955,581,"VSB, Bangla Sahib Road",IN,New Delhi,1622,TATA Communications Delhi,3,,524,['pdb'],,1273294,28.630933,[]
,,749,,SE,Gothenburg,1624,Gothenburg/B,2,,525,['pdb'],,2711537,,[]
,,749,,SE,Stockholm,1625,Stockholm/B,4,,526,['pdb'],,2673730,,[]
,,749,,SE,Sundsvall,1626,Sundsvall/B,2,,527,['pdb'],,2670781,,[]
,,749,,SE,Stockholm,1628,Stockholm/C,4,,528,['pdb'],,2673730,,[]
020335,26.117868,3750,Dimitrie Pompei 9-9ABuilding 24,RO,Bucharest,1635,Voxility IRD Bucharest,1,,529,['pdb'],BUCHRO,683506,44.484488,[]
25651-075,-43.217133,8346,Av. GetÃºlio Vargas 333 - Quitandinha,BR,Rio de Janeiro,1641,LNCC,1,RJ,530,['pdb'],,3451190,-22.529901,[]
12099,13.389075,13415,Lorenzweg 5,DE,Berlin,1646,3U Rechenzentrum Berlin,1,,531,['pdb'],,2950159,52.455763,[]
4500,7.528782,207,Glutz Blotzheim-Strasse 1,CH,Solothurn,1651,data11,1,SO,1406,['pdb'],,2658564,47.201818,[]
3000,144.956726,1705,55 King St,AU,Melbourne,1659,Vocus Melbourne MEL05,,Victoria,532,['pdb'],,2158177,-37.819171,[]
2113,151.13149,7093,4 Eden Park DriveMacquarie Park,AU,Sydney,1660,NEXTDC S1,3,NSW,533,['pdb'],,2147714,-33.785263,[]
3000,144.956795,1705,530 Collins St,AU,Melbourne,1661,Vocus Melbourne MEL03,3,Victoria,534,['pdb'],,2158177,-37.817525,[]
9636HV,,8478,,NL,Zuidbroek,1665,Datacenter Groningen,1,GR,535,['pdb'],,2743800,,[]
9747AJ,6.536082,8521,Nettelbosje 1,NL,Groningen,1666,Rekenhal,1,GR,536,['pdb'],,2755251,53.238044,[]
07094,-74.065119,34,2 Emerson Lane,US,Secaucus,1671,CoreSite - Secaucus (NY2),2,NJ,537,['pdb'],SCCSNJ,5104504,40.784501,[]
1592,23.359572,8532,5030 StrDruzhba-1 District 10,BG,Sofia,1673,RAX,1,,538,['pdb'],,727011,42.956073,[]
28237,8.764988,6745,Pastorenweg 70,DE,Bremen,1674,LWLcom Bremen BRE01,1,,539,['pdb'],,2944388,53.110922,[]
28197,8.770335,8534,Hermann-Ritter-Str. 110,DE,Bremen,1677,PLUTEX Bremen,1,Bremen,540,['pdb'],,2944388,53.075841,[]
20537,10.046769,942,Wendenstrasse 379,DE,Hamburg,1687,GlobalConnect Hamburg (HAM2),2,,541,['pdb'],,2911298,53.550969,[]
10038,-74.00142,8591,375 Pearl,US,New York,1690,"375 Pearl, Intergate.Manhattan",1,NY,542,['pdb'],,5128581,40.71096,[]
33132,-80.192959,2680,36 NE 2nd Street,US,Miami,1718,DataBank Miami (MIA1),1,FL,543,['pdb'],,4164138,25.775811,[]
78744,-97.713716,8760,4100 Smith School Road,US,Austin,1720,Data Foundry Texas 1,1,TX,1440,['pdb'],,4671654,30.198926,[]
60185,-88.248975,8824,603 Discovery Dr.West Chicago,US,Chicago,1727,"SBA Edge, LLC",2,IL,544,['pdb'],,4887398,41.875948,[]
07086,-74.025183,8592,300 Boulevard East,US,Weehawken,1736,Digital Realty EWR (300 Blvd E),1,NJ,545,['pdb'],,5106184,40.761802,[]
90540-140,-51.190773,8505,"Rua Germano Petersen Júnior, 101Auxiliadora",BR,Porto Alegre,1743,PIX AdylNET - PAE,1,RS,546,['pdb'],,3452925,-30.017148,[]
02494,-71.21957,8592,105 Cabot Street,US,Needham,1744,Digital Realty BOS (105 Cabot),1,MA,547,['pdb'],NDHMMA,4945055,42.302248,[]
T3C 3P9,-114.091989,8887,1313 10th Ave SW,CA,Calgary,1746,Rogers Calgary DC2 (1313 10th Ave SW),1,AB,548,['pdb'],,5913490,51.043863,[]
97205,-122.677878,8931,625 SW Stark St.Suite 500,US,Portland,1751,LightPoint Corporation,,OR,549,['pdb'],,5746545,45.521436,[]
80807,11.588718,28858,Stuttgarter Str. 280807 München,DE,München,1758,Arelion Munich MCN,1,Oberbayern,1719,['pdb'],,2867714,48.188208,[]
400701,73.008884,14536,Sigma IT ParkRabale MIDC,IN,Mumbai,1771,Web Werks Mumbai 1,5,Maharashtra,550,['pdb'],,1275339,19.141133,[]
,,9027,"Haramous 3G Building, Boulaos StreetDjibouti City, Republic of Djibouti",DJ,Djibouti,1774,Djibouti Data Center,1,,551,['pdb'],DJBU,223817,,[]
76246,-100.254141,17983,Privada de la Princesa 4Parque Industrial el Marques,MX,El Marques,1778,KIO Querétaro 1 (QRO1),3,Queretaro,1295,['pdb'],,4003211,20.567915,[]
40127,11.363497,7715,"Viale Aldo Moro, 52",IT,Bologna,1788,BOIX,2,IT,1492,['pdb'],,3181928,44.508512,[]
550-0013,135.495551,2,1-26-1 Shinmachi Nishi-ku,JP,Osaka,1791,Equinix OS1 - Osaka,5,OS,552,['pdb'],OSAKJP,1853909,34.675774,[]
KT9 1SJ,-0.112216,8592,Fountain CourtCox Lane,GB,Chessington,1792,Digital Realty London LHR13,1,,553,['pdb'],,2653229,51.512487,[]
28199,,365,,DE,Bremen,1805,Cogent Bremen,1,,554,['pdb'],,2944388,,[]
60200,16.593014,9223,Kounicova 67a,CZ,Brno,1807,DC Kounicova,1,,555,['pdb'],,3078610,49.210343,[]
60190,16.603317,9223,Antoninska 1,CZ,Brno,1808,DC Antoninska,1,,556,['pdb'],,3078610,49.20172,[]
295-0004,,9252,"2980-15 Chikuracho Seto, Minamiboso-shi, Chiba-ken34Â° 58' 13.8"" N  139Â° 57' 36.85"" E",JP,Chikura,1814,KDDI Corporation - Chikura Landing Station,,,557,['pdb'],,1864582,,[]
10013,-74.007703,14515,325 Hudson Street,US,New York,1816,H5 Data Centers New York,3,NY,558,['pdb'],,5128581,40.726868,[]
CF10 1NT,-3.180582,9254,5  Park Street,GB,Cardiff,1817,BT Empire Exchange / Stadium House ,1,,559,['pdb'],,2653822,51.478187,[]
10011,-74.003387,2680,111 8th Ave,US,New York,1819,DataBank New York (LGA2),1,New York,560,['pdb'],NYCMNY,5128581,40.741469,[]
07102,-74.173402,2680,165 Halsey St,US,Newark,1820,DataBank Newark (EWR1),1,NJ,561,['pdb'],NWRKNJ,5101798,40.736844,[]
7942KG,6.19872,9280,Ketelskamp 10,NL,Meppel,1826,Serverius DC2,2,,562,['pdb'],,2750947,52.717249,[]
BD1 2HB,-1.762407,9283,167-169 Sunbridge Road,GB,Bradford,1827,Legend Bradford,2,,1182,['pdb'],,2654993,53.79512,[]
43215,-82.995434,6705,226 North 5th StreetSuite 300,US,Columbus,1828,WOW! Business (Columbus Datacenter),3,OH,563,['pdb'],,4509177,39.967631,[]
0801,130.841374,9338,27 Harvey Street,AU,Darwin,1831,Secure Data Centre,1,NT,564,['pdb'],,2073124,-12.455427,[]
,60.583537,9557,Sheinkmana 10,RU,Ekaterinburg,1854,"EKB, Uralcod",5,,565,['pdb'],,1486209,56.839364,[]
620075,60.619669,31079,Ulitsa Mamina-Sibiryaka 145Oktyabr'skiy Rayon,RU,Ekaterinburg,1855,Erlang.Ekb.MS145,5,Sverdlovsk Oblast,566,['pdb'],,1486209,56.836636,[]
61003,36.237684,6904,av.Moskovskiy 19/23,UA,Kharkov,1856,Maxnet,1,,567,['pdb'],,706483,49.989444,[]
00210,24.883142,1127,Kiviaidankatu 2H,FI,Helsinki,1859,Nebula Oy Lauttasaari,1,,568,['pdb'],,658225,60.153815,[]
02150,24.8144,9559,Tekniikantie 12,FI,Espoo,1861,Innopoli,4,,569,['pdb'],,660158,60.183899,[]
80939,11.592698,9561,Elisabeth-Selbert-Str. 780939 München,DE,München,1863,EMC Home of Data Datacenter Campus,2,Oberbayern,570,['pdb'],,2867714,48.195477,[]
28037,-3.621211,9037,Calle Albasanz 71,ES,Madrid,1864,Andrino Telecom MAD1,,MA,571,['pdb'],,3117735,40.439323,[]
29004,-4.474589,9565,C/ Eduardo Queipo de Llano Caballero 59P.I Guadalhorce CP,ES,Malaga,1870,Malaga Data Center,1,,1183,['pdb'],,2514256,36.694764,[]
2491 CV,4.387171,6870,Moezel 5,NL,The Hague,1873,Data Facilities The Hague,2,ZH,572,['pdb'],,2747373,52.064706,[]
80112,-104.826671,8735,8535 Highfield PkwySuite 500/600,US,Englewood,1875,EdgeConneX Denver (EDCDEN01),1,CO,1785,['pdb'],,5421250,39.561073,[]
31200,1.421353,2018,131 chemin du Sang de Serp,FR,Toulouse,1877,TLS00,1,,573,['pdb'],,2972315,43.619897,[]
20147,-77.479198,8592,43940 Digital Loudoun PlazaBuilding G,US,Ashburn,1878,Digital Realty IAD (43940 Digital Loudoun),1,VA,1835,['pdb'],,4744870,39.000821,[]
13321,5.338429,10596,"Jaguar Network - MRS171, avenue André Roussin",FR,Marseille,1879,Free PRO - Marseille - MRS1,2,,574,['pdb'],,2995469,43.35965,[]
85004,-112.072042,13077,"120 E Van Buren StSuite C130, Suite 200",US,Phoenix,1880,QTS Phoenix (PHX1),1,AZ,575,['pdb'],,5308655,33.452003,[]
V6E 3S7,-123.119579,7030,1050 W Pender Street,CA,Vancouver,1881,Cologix VAN2,2,BC,576,['pdb'],VANCBC,6173331,49.286981,[]
H4Z 1B7,-73.56192,2520,800 Rue du Square-VictoriaSS1-060,CA,Montreal,1885,eStruxture MTL-1,2,QC,577,['pdb'],MTRLPQM1,6077243,45.501394,[]
100-0004,139.765922,2,"Otemachi Finance City1-9-5 Otemachi, Chiyoda-ku",JP,Tokyo,1893,Equinix TY4 - Tokyo,6,,578,['pdb'],,1850147,35.688354,[]
80216,-104.968212,8959,4300 Brighton Boulevard,US,Denver,1896,Iron Mountain Data Center - Denver (DEN-1),1,CO,1493,['pdb'],,5419384,39.777353,[]
21051-070,-43.272742,2,"Estrada Adhemar Bebiano, 1380Del Castilho",BR,Rio de Janeiro,1899,Equinix RJ2 - Rio de Janeiro,4,RJ,579,['pdb'],,3451190,-22.871261,[]
BE3619,,682,Tungku Link Road,BN,Gadong,1901,Level(3) Gadong (Tungku CLS),1,,1296,['pdb'],,,,[]
63000,,491,"43000 Jalan APECCyberjaya, Selangor Darul Ehsan",MY,Cyberjaya,1902,NTT Cyberjaya Data Center (CBJ),1,,580,['pdb'],,6930887,,[]
,-46.711945,18207,100 Av Alfredo Egidio De Souza Anaha,BR,Sao Paulo,1903,Eletronet Sao Paulo,2,SP,581,['pdb'],,3448439,-23.632951,[]
77449,-95.745149,8735,1510 Primewest Parkway,US,Katy,1910,EdgeConneX Houston (EDCHOU01),2,TX,582,['pdb'],,4702732,29.794579,[]
10134,7.65169,10024,216 Corso Unione Sovietica,IT,Turin,1912,CSI Piemonte,1,Piedmont,583,['pdb'],,3165524,45.038263,[]
85282,-111.97012,8735,3011 S. 52nd St,US,Tempe,1917,EdgeConneX Phoenix (EDCPHX01),3,AZ,584,['pdb'],,5317058,33.395544,[]
89119,-115.130816,8735,1541 Pama Ln,US,Las Vegas,1918,EdgeConneX Las Vegas (EDCLAS01),1,NV,585,['pdb'],,5506956,36.065272,[]
23502,-76.235342,8735,3800 Village Ave,US,Norfolk,1921,EdgeConneX Norfolk (EDCNOR01),1,VA,1626,['pdb'],,4776222,36.86186,[]
97124,-122.907473,8735,6327 NE Evergreen ParkwayBuilding C,US,Hillsboro,1922,EdgeConneX Portland (EDCPOR01),1,OR,586,['pdb'],HLBOORNF,5731371,45.548296,[]
33172,-80.38119,8735,2132 NW 114th Ave,US,Miami,1923,EdgeConneX Miami (EDCMIA01),1,FL,587,['pdb'],,4164138,25.793016,[]
37210,-86.701721,8735,1841 Air Lane DrBuilding 3,US,Nashville,1924,EdgeConneX Nashville (EDCNAS01),1,TN,1627,['pdb'],,4644585,36.144881,[]
15220,-80.041515,8735,282 Corliss St,US,Pittsburgh,1925,EdgeConneX Pittsburgh (EDCPIT01),1,PA,1214,['pdb'],,5206379,40.452221,[]
48033,-83.261226,8735,21005 Lahser RdBldg 4,US,Southfield,1927,EdgeConneX Detroit (EDCDET01),1,MI,588,['pdb'],,5010636,42.448537,[]
30310,-84.420099,8735,1003 Donnelly Ave SW,US,Atlanta,1929,EdgeConneX Atlanta (EDCATL01),1,GA,589,['pdb'],,4180439,33.729369,[]
38115,-89.88623,8735,4005 S Mendenhall Rd,US,Memphis,1930,EdgeConneX Memphis (EDCMEM01),1,TN,1628,['pdb'],,4641239,35.038995,[]
E14 9GE,-0.014255,28858,1 Harbour Exchange Square,GB,London,1934,Arelion London HEX,1,,590,['pdb'],LONDEN,2643743,51.499234,[]
1592,23.395329,2,"ul. ""5030-ta"" 10Duzhba-1",BG,Sofia,1935,Equinix SO1 - Sofia,4,,591,['pdb'],,727011,42.668521,[]
35127,11.92851,646,"Galleria Spagna, 28",IT,Padova,1936,VSIX,3,PD,592,['pdb'],,3171728,45.38861,[]
60616,-87.618342,10027,350 East Cermak Road,US,Chicago,1938,CME Cermak,1,IL,593,['pdb'],,4887398,41.85365,[]
1010,,10066,60 Airedale Street,NZ,Auckland,1939,ICONZ House,1,NI,594,['pdb'],,2193733,,[]
6090,115.895935,7093,4 Millrose Drive,AU,Malaga,1940,NEXTDC P1,3,WA,595,['pdb'],,8504542,-31.864402,[]
46219,-86.04275,5172,401 N Shadeland Ave.,US,Indianapolis,1941,Lifeline Eastgate,1,IN,596,['pdb'],,4259418,39.775998,[]
H3B 4W8,-73.570471,7030,1250 Rene Levesque West,CA,Montreal,1944,Cologix MTL3,1,QC,597,['pdb'],MTRLPQ,6077243,45.497188,[]
,-73.567788,7030,1155 University St.,CA,Montreal,1945,Cologix MTL7,1,,1836,['pdb'],,6077243,45.50234,[]
33132,-80.192959,8592,36 NE 2nd Street,US,Miami,1947,Digital Realty MIA (36 NE 2nd St),2,FL,598,['pdb'],,4164138,25.775811,[]
190 00,23.870251,8592,Ifestou 76,GR,Koropi,1949,"Digital Realty Athens Campus (ATH1, ATH2, ATH3)",4,,599,['pdb'],,259251,37.871339,[]
33132,-80.193129,10143,36 NE 2nd St.Suite 520,US,Miami,1955,South Reach Networks,2,FL,600,['pdb'],,4164138,25.775869,[]
,36.896534,20800,Sameer Business ParkMombasa Road,KE,Nairobi,1964,"Africa Data Centres, Nairobi NBO1",3,Central Province,601,['pdb'],,184745,-1.34014,[]
,-0.094369,33294,"Plot No 1, Benin Boulevard, Appolonia Industrial Park, Appolonia CityAccra, Ghana",GH,Accra,1965,MainOne MDXi Accra,1,,1911,['pdb'],,2306104,5.802659,[]
46619-3806,-86.267657,10235,746 S Arnold St,US,South Bend,1966,Colostore,1,IN,1297,['pdb'],,4926563,41.667583,[]
,-73.567217,7030,625 Rene-Levesque Blvd. ,CA,Montreal,1967,Cologix MTL1,1,,602,['pdb'],,6077243,45.50255,[]
T5J3R8,-113.492601,10236,Scotia Place II10060 Jasper Ave,CA,Edmonton,1968,Wolfpaw Edmonton 1,1,AB,603,['pdb'],EDTNAB,5946768,53.541405,[]
20153,9.101828,3172,Via Caldera 21Building Orange Piastra,IT,Milano,1974,IRIDEOS Avalon Campus,7,Lombardia,604,['pdb'],,3173435,45.478016,[]
78501-4800,-98.231633,10277,422 S 11th St200 S 10th St,US,McAllen,1976,MDC McAllen,1,TX,605,['pdb'],MCALTX,4709796,26.201918,[]
63101,-90.197305,13880,210 N Tucker - Netrality Data Center Meet Me Room210 N Tucker Boulevard,US,St. Louis,1978,Netrality St. Louis - 210 N Tucker,4,MO,606,['pdb'],,4407066,38.629332,[]
110048,,581,VSNL ColonyGreater Kailash I,IN,New Delhi,1982,TATA Communications GK1,6,Delhi,607,['pdb'],,1273294,,[]
3207,144.915458,2,600 Lorimer StreetPort Melbourne,AU,Melbourne,1988,Equinix ME1/ME2 - Melbourne,5,Victoria,608,['pdb'],,2158177,-37.821681,[]
70567,9.171464,28858,Zettachring 12,DE,Stuttgart,2000,Arelion Stuttgart SGRT/Z,1,,609,['pdb'],,2825297,48.708257,[]
400079,72.926288,10364,"Mehra Industrial Estate, Asha Usha Compound,LBS Marg, Vikhroli West",IN,Mumbai,2003,Netmagic Vikhroli,1,Maharastra,610,['pdb'],,1275339,19.108487,[]
600 028,80.27241,1824,Bharti Towers101 Santhome High Road,IN,Chennai,2006,Bharti Airtel Santhome,3,,611,['pdb'],,1264527,13.026469,[]
08837-3455,-74.347384,8959,3003 Woodbridge Ave,US,Edison,2011,Iron Mountain Data Center - New Jersey (NJE-1),1,NJ,612,['pdb'],EDSNNJ,5097529,40.521083,[]
46225,-86.170711,13880,701 W. Henry St.,US,Indianapolis,2018,Netrality - Indy Telcom Center - 701 W. Henry,2,IN,613,['pdb'],,4259418,39.759534,[]
48034,-83.259651,9314,24660 Lahser Road,US,Southfield,2021,365 Data Centers Detroit (DT1),1,MI,614,['pdb'],,5010636,42.469879,[]
0632,174.728988,19061,6 Orbit DriveRosedale,NZ,Auckland,2024,Datacom - Orbit Data Centre (Auckland),3,,615,['pdb'],,2193733,-36.740554,[]
01030,30.510193,10512,9 Leontovicha StreetBuilding 2,UA,Kiev,2027,9 Leontovicha,3,,616,['pdb'],,703448,50.445102,[]
1005,6.640031,11014,Avenue de Rumine 13,CH,Lausanne,2041,AlpineDC,1,VD,1579,['pdb'],,2659994,46.517316,[]
00-686,21.008976,16785,ul. Barbary 10,PL,Warszawa,2050,Orange Polska // Warszawa,1,,617,['pdb'],,756135,52.227433,[]
15-087,23.165997,16785,Ul. Kościelna 10,PL,Białystok,2051,Orange Polska // Białystok,1,,618,['pdb'],,776069,53.133716,[]
85-667,18.029071,16785,ul. Chodkiewicza 61,PL,Bydgoszcz,2052,Orange Polska // Bydgoszcz,1,,619,['pdb'],,3102014,53.132007,[]
80-244,18.608418,16785,ul. Grunwaldzka 110,PL,Gdańsk,2055,Orange Polska // Gdańsk,1,,620,['pdb'],,3099434,54.377818,[]
40-506,19.024686,16785,ul. Francuska 101,PL,Katowice,2056,Orange Polska // Katowice,1,,621,['pdb'],,3096472,50.244417,[]
25-517,,16785,Al. IX wiekÃ³w Kielc 14,PL,Kielce,2057,Orange Polska // Kielce,1,,622,['pdb'],,769250,,[]
31-521,19.956126,16785,ul. Rakowicka 51,PL,Kraków,2058,Orange Polska // Kraków,1,,623,['pdb'],,3094802,50.072088,[]
20-093,,16785,ul. ChodÅºki 8/10,PL,Lublin,2059,Orange Polska // Lublin,1,,624,['pdb'],,765876,,[]
90-607,19.452131,16785,Wólczańska 22/26,PL,Łódź,2060,Orange Polska // Łódź,1,,625,['pdb'],,3093133,51.769225,[]
10-687,20.490974,16785,ul. Jaroszyka 21,PL,Olsztyn,2061,Orange Polska // Olsztyn,1,,626,['pdb'],,763166,53.741309,[]
61-743,16.930076,16785,ul. 23 lutego 26,PL,Poznań,2062,Orange Polska // Poznań,1,,627,['pdb'],,3088171,52.409911,[]
35-001,,16785,ul. PiÅ‚sudskiego 35,PL,Rzeszów,2063,Orange Polska // Rzeszów,1,,628,['pdb'],,759734,,[]
70-940,,16785,ul. NiepodlegÅ‚oÅ›ci 41/42,PL,Szczecin,2064,Orange Polska // Szczecin,1,,629,['pdb'],,3083829,,[]
50-155,17.04044,16785,ul. Purkiniego  2,PL,Wrocław,2065,Orange Polska // Wrocław,1,,630,['pdb'],,3081368,51.110238,[]
9744 TW,6.473715,4570,Liverpoolweg 10,NL,Groningen,2066,NorthC Groningen 1,1,Groningen,631,['pdb'],,2755251,53.207462,[]
3200,175.221186,19061,14 Simsey Place,NZ,Hamilton,2069,Datacom - Kapua Data Centre (Hamilton),,,632,['pdb'],,2190324,-37.736322,[]
23005,-77.436436,11475,9680 Atlee Commons Dr.,US,Ashland,2071,Pixel Factory Data Center,1,VA,633,['pdb'],,4744905,37.698641,[]
530-0003,135.491429,21868,"3-1-7 Dojima, Kita-ku, Osaka-shi",JP,Osaka,2072,NTT Com OS3 - Osaka (Telepark Dojima Building 3),1,,634,['pdb'],,1853909,34.694628,[]
01821,-71.249495,8735,22 Linnell Circle,US,Billerica,2073,EdgeConneX Boston (EDCBOS01),1,MA,635,['pdb'],,4930577,42.528505,[]
32303,-84.353232,8735,1531 Commonwealth Business Dr.Units 404-408,US,Talahassee,2074,EdgeConneX Tallahassee (EDCTAL01),1,FL,1629,['pdb'],,,30.471969,[]
23228,-77.467703,8735,1450 E Parham RoadSuite 1450,US,Richmond,2075,EdgeConneX Richmond (EDCRIC01),1,VA,636,['pdb'],,4781708,37.638915,[]
32216,-81.604183,8735,6602 Executive Park Court NUnit 105,US,Jacksonville,2076,EdgeConneX Jacksonville (EDCJAX01),1,FL,1630,['pdb'],,4160021,30.254238,[]
84120,-111.984927,8735,2302 Presidents DriveSuite A/B,US,Salt Lake City,2077,EdgeConneX Salt Lake City (EDCSLC01),2,UT,637,['pdb'],,5780993,40.720873,[]
80202-2912,-104.995636,14647,910-15th Street,US,Denver,2079,910Telecom Denver,1,CO,638,['pdb'],DNVRCO,5419384,39.745636,[]
,168.314934,10592,No2 Area,VU,Port Vila,2080,Vanuatu Government Datacenter,1,,639,['pdb'],,2135171,-17.755083,[]
48075,-83.238056,10627,24700 Northwestern Hwy.,US,Southfield,2084,123.NET - DC1 - 24700 Northwestern Hwy.,2,MI,640,['pdb'],SFLDMI,5010636,42.471634,[]
33062,-82.458383,9314,655 North Franklin StSuite 1000,US,Tampa,2086,365 Data Centers Tampa (TA1),1,FL,641,['pdb'],,4174757,27.949981,[]
CF10 1XR,-3.180046,791,Stadium House5 Park Street,GB,Cardiff,2090,LINX Wales - BT Stadium House,1,,1837,['pdb'],,2653822,51.478416,[]
8600360,-70.67626,35201,Santa Marta de Huechuraba 6951Huechuraba,CL,Santiago,2093,Cirion Santiago de Chile,4,RM,642,['pdb'],,3871336,-33.357991,[]
40-069,19.003115,10713,Adamskiego 7,PL,Katowice,2098,4 Data Center,3,,643,['pdb'],,3096472,50.253609,[]
1010,174.764518,10739,162 Grafton RoadGrafton,NZ,Auckland,2099,Data Vault Auckland Data Center,3,,644,['pdb'],,2193733,-36.863902,[]
19108,-75.161752,13880,401 N Broad Street - Netrality Data Center Meet Me Room,US,Philadelphia,2111,Netrality Philadelphia - 401 N Broad,3,PA,645,['pdb'],PHLAPAFG,4560349,39.959889,[]
8023,172.632978,25226,21 Durham street,NZ,Christchurch,2120,Computer Concepts Limited (CCL) Christchurch DC,1,,646,['pdb'],,2192362,-43.546476,[]
,174.778334,18244,70 Featherston St,NZ,Wellington,2121,Spark Wellington Central (Featherston),1,,1368,['pdb'],,2179537,-41.280572,[]
,,10792,Cnr Alexander Rd and George Daniels DrTrentham,NZ,Wellington,2122,Revera Trethem,1,,647,['pdb'],,2179537,,[]
20210-030,-43.204392,4411,Av Pesidente Vargas 3131 16 Andar Of 1602,BR,Rio de Janeiro,2124,Teleporto Rio de Janeiro,1,RJ,648,['pdb'],,3451190,-22.910096,[]
5028,174.825314,27115,210 Main RoadTawa,NZ,Wellington,2139,Plan B Tawa,1,,649,['pdb'],,2179537,-41.169595,[]
98168,-122.29441,1396,12101 Tukwila International Blvd.,US,Tukwila,2142,Digital Fortress (TUK),1,WA,1298,['pdb'],,5814043,47.494136,[]
0632,174.696796,11004,3A William Pickering DriveRosedale,NZ,Auckland,2148,Albany Data Centre,2,Auckland,650,['pdb'],,2193733,-36.74478,[]
81243,17.112847,187,Nám. Slobody 17,SK,Bratislava,2150,Slovak University of Technology,2,,651,['pdb'],,3060972,48.151421,[]
04001,21.242394,10835,Boženy Němcovej 3,SK,Košice,2151,Technical University Košice,1,Košice,652,['pdb'],,724443,48.73265,[]
00920,-66.078878,10842,1513 Roosevelt Avenue,PR,San Juan,2152,Claro Puerto Rico,1,Puerto Rico,653,['pdb'],,4568127,18.416016,[]
75207-3134,-96.819412,519,1950 N Stemmons Fwy,US,Dallas,2157,Flexential - Dallas/Downtown (DAL01),1,TX,654,['pdb'],DLLSTX,4684888,32.800748,[]
,,10879,Boulevard de L'UmugandaP.O. Box 7229,RW,Kigali,2159,Telecom House Kigali,1,,655,['pdb'],,202061,,[]
D15,-6.351995,2,"Unit 14, Northwest Business ParkBallycoolin",IE,Dublin,2161,"Equinix DB4 - Dublin, Ballycoolin",1,,656,['pdb'],,2964574,53.411858,[]
,174.779137,11120,17 Murphy StreetThorndon,NZ,Wellington,2164,Citylink Classic House,1,,657,['pdb'],,2179537,-41.274693,[]
530-0003,135.491696,21868,3-1-59 Dojima,JP,Osaka-Shi Kita-Ku,2165,NTT Com OS1 - Osaka (Telepark Dojima Building 1),1,Osaka,658,['pdb'],,,34.695664,[]
,28.140755,11122,21 Landmarks AvenueSamrand,ZA,Centurion,2172,xneelo JNB1 (Formerly Hetzner SA),2,GP,659,['pdb'],,1105777,-25.927622,[]
C1008,-58.379375,14444,Suipacha N° 128,AR,Ciudad Autónoma de Buenos Aires,2174,Cabase BUE,1,Ciudad Autónoma de Buenos Aires,660,['pdb'],,3435910,-34.606739,[]
34394,29.007279,11127,"Esentepe Mahallesi, Talatpasa Caddesi No:5",TR,Istanbul,2177,intibu - istanbul,1,Sisli,661,['pdb'],,745044,41.079645,[]
,26.118016,6238,"Sos. Fabrica de Glucoza, Nr 11B, etaj 1Sector 2",RO,Bucharest,2188,M247 Europe Bucharest,2,,662,['pdb'],,683506,44.478323,[]
115088,37.675157,11485,"Sharikopodshipnikovskaya st.11, Bldg. 8",RU,Moscow,2195,DataSpace Moscow,4,,663,['pdb'],,524901,55.720756,[]
