clli,num_ixs,latitude,zipcode,sources,longitude,pdb_org_id,country,fac_id,pdb_fac_id,alternatenames,address,geo_id,name,state,city
,1,-41.274693,,['pdb'],174.779137,11120,NZ,657,2164,[],17 Murphy StreetThorndon,2179537,Citylink Classic House,,Wellington
,1,34.695664,530-0003,['pdb'],135.491696,21868,JP,658,2165,[],3-1-59 Dojima,,NTT Com OS1 - Osaka (Telepark Dojima Building 1),Osaka,Osaka-Shi Kita-Ku
,2,-25.927622,,['pdb'],28.140755,11122,ZA,659,2172,[],21 Landmarks AvenueSamrand,1105777,xneelo JNB1 (Formerly Hetzner SA),GP,Centurion
,1,-34.606739,C1008,['pdb'],-58.379375,14444,AR,660,2174,[],Suipacha N° 128,3435910,Cabase BUE,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires
,1,41.079645,34394,['pdb'],29.007279,11127,TR,661,2177,[],"Esentepe Mahallesi, Talatpasa Caddesi No:5",745044,intibu - istanbul,Sisli,Istanbul
,2,44.478323,,['pdb'],26.118016,6238,RO,662,2188,[],"Sos. Fabrica de Glucoza, Nr 11B, etaj 1Sector 2",683506,M247 Europe Bucharest,,Bucharest
,4,55.720756,115088,['pdb'],37.675157,11485,RU,663,2195,[],"Sharikopodshipnikovskaya st.11, Bldg. 8",524901,DataSpace Moscow,,Moscow
BUCHRO,2,44.434331,RO-030236,['pdb'],26.10737,11487,RO,664,2199,[],Hristo-Botev 16-18Sector 3,683506,Teletrans Datacenter,,Bucharest
,1,47.822732,5020,['pdb'],13.040322,11489,AT,665,2201,[],Schillerstraße 30,2766824,Techno-Z,,Salzburg
TOROON,6,43.650854,M5A 0G7,['pdb'],-79.361951,2,CA,666,2206,[],45 Parliament St,6167865,Equinix TR2 - Toronto,ON,Toronto
,1,-30.02912,,['pdb'],-51.208078,11505,BR,667,2212,[],"Av. Independencia, 1275",3452925,Metrolan,RS,Porto Alegre
PHNMAZ,2,33.684671,85027,['pdb'],-112.098312,519,US,1631,2221,[],1850 W Deer Valley Rd,5308655,Flexential - Phoenix (PHX01),AZ,Phoenix
,1,-16.714319,74115-100,['pdb'],-49.264947,4855,BR,668,2223,[],"Av. T-63, 3182 - 14Âº - Setor BuenoEd. Aquarius Center",3462377,PIX G8 Goiânia,GO,Goiania
,1,0.514108,28122,['pdb'],101.433812,15198,ID,1720,2243,[],"Jl. Rajawali No.80BKp. Melayu, Kec. Sukajadi",1631761,IIX-Riau,Riau,Kota Pekanbaru
NDHMMA,1,42.301316,02494,['pdb'],-71.219029,8592,US,669,2251,[],128 First Avenue,4945055,Digital Realty BOS (128 1st Ave),MA,Needham
,7,1.29556,139963,['pdb'],103.790346,2,SG,670,2260,[],26A Ayer Rajah Crescent,1880252,Equinix SG3 - Singapore,,Singapore
DLLUTX,5,32.800748,75207-3134,['pdb'],-96.819412,2,US,671,2261,[],1950 N Stemmons Fwy,4684888,Equinix DA6 - Dallas,TX,Dallas
LONDEN,6,51.524335,SL1 4PF,['pdb'],-0.63804,2,GB,672,2262,[],352 Buckingham Avenue,2637627,"Equinix LD6 - London, Slough",,Slough
,1,-6.23881,12170,['pdb'],106.824201,29593,ID,1369,2263,[],Jl. Kuningan Barat Kav 8 Gedung Cyber 1Kuningan Barat - Mampang Prapatan,1642911,CNI Jakarta 1 Data Center (JKT1),Jakarta Selatan,DKI Jakarta
,,43.504628,13290,['pdb'],5.337453,4810,FR,673,2274,[],8 route de la Tour d’Arbois,3000284,TDF ProxiCenter Aix-Marseille,,Les Milles
,1,49.892296,R3C 0G8,['pdb'],-97.146307,12037,CA,674,2276,[],360 Portage Ave,6183235,Manitoba Hydro Telecom Data Centre,MB,Winnipeg
,4,59.509861,194 30,['pdb'],17.897369,603,SE,675,2284,[],Smedbyvägen 6,2666238,STACK EMEA - STO01,Stockholms Län,Upplands Väsby
,3,50.080497,,['pdb'],14.521341,18675,CZ,676,2291,[],Sazecska 10,3067696,TTC TELEPORT DC2,,Prague
,,,13341,['pdb'],,12972,GR,677,2293,[],"14th VIOPA str, No 3Ano Liosia",264371,Synapsecom SNC-2 Athens,Attica,Athens
,2,39.025827,20166,['pdb'],-77.41381,7625,US,678,2302,[],21111 Ridgetop Circle,4787534,CyrusOne Sterling,VA,Sterling
,1,47.265059,6020,['pdb'],11.435879,4385,AT,679,2307,[],Eduard-Bodem-Gasse 2,2775220,Datencenter 3 - Innsbruck,,Innsbruck
,1,47.277933,6060,['pdb'],11.50305,4385,AT,1184,2309,[],Augasse 6,2764958,Datencenter 1 - Hall in Tirol,,Hall in Tirol
,7,19.113908,400 051,['pdb'],72.892742,2,IN,680,2310,[],"Unit A-001, Boomerang Chandivali Farm RoadNear Chandivali Studio, Andheri East Mumbai",1275339,Equinix MB1 - Mumbai (GPX Mumbai 1),Maharashtra,Mumbai
MTGMAL,1,32.37803,36104,['pdb'],-86.303007,13372,US,681,2313,[],445 Dexter Avenue,4076784,RSA Dexter Avenue Datacenter,AL,Montgomery
,1,,2604,['pdb'],,1150,AU,682,2315,[],Gore Hill5 Broadcast Way,,iseek Gore Hill Business Park,,Artamon
,1,-34.928703,5000,['pdb'],138.605516,3032,AU,683,2316,[],247 Pulteney Street,2078025,Colocity DC1,SA,Adelaide
,1,44.971385,55415,['pdb'],-93.254494,7030,US,684,2325,[],511 11th Ave S,5037649,Cologix MIN2,MN,Minneapolis
,1,61.496478,33200,['pdb'],23.757183,12513,FI,685,2333,[],Hallituskatu 14,634963,Tampere Hallituskatu 14,,Tampere
NYCPNY,1,,10001,['pdb'],,1694,US,686,2335,[],601 West 26th St4th Floor MMR,5128581,601 West 26th Street,NY,New York
,1,30.215259,78741,['pdb'],-97.695071,8760,US,1299,2340,[],7401 East Ben WhiteSte 1000 Bldg One,4671654,Data Foundry Austin 1,TX,Austin
,1,29.945145,77067,['pdb'],-95.424212,8760,US,1300,2342,[],660 Greens Pkwy,4699066,Data Foundry Houston 2,TX,Houston
,1,30.207107,78703,['pdb'],-97.700668,7625,US,687,2354,[],7100 Metropolis Blvd,4671654,CyrusOne Austin (Met 3),TX,Austin
,1,53.466919,M17 1WD,['pdb'],-2.294242,1215,GB,1301,2360,[],"Unit 6, WatersideTrafford Wharf Road",2643123,LDeX2,,Manchester
,2,22.367791,,['pdb'],114.11861,2,HK,688,2361,[],1 Wang Wo Tsai Street,6930520,Equinix HK3 - Hong Kong,Hong Kong,Tsuen Wan
,3,48.158717,1100,['pdb'],16.339338,491,AT,689,2363,[],Computerstraße 4,2761369,NTT Vienna1 Data Center (VIE1),,Vienna
,3,37.488073,23150,['pdb'],-77.244177,13077,US,690,2365,[],6000 Technology Blvd,4784352,QTS Richmond (RIC1),VA,Sandston
,4,1.327759,609934,['pdb'],103.746023,8592,SG,691,2367,[],29A International Business ParkJurong East,1880252,Digital Realty Singapore SIN10,,Singapore
,2,-6.238649,12710,['pdb'],106.824078,13079,ID,692,2368,[],"Cyber Building, 1st & 2nd floor. Jl. Kuningan Barat no. 8",,Cyber Data Center International Jakarta,DKI Jakarta,Jakarta Selatan
,2,43.641667,,['pdb'],-79.412275,7030,CA,693,2374,[],905 King St. West,6167865,Cologix TOR2,ON,Toronto
,3,32.800748,75207-3134,['pdb'],-96.819412,7030,US,694,2375,[],1950 N Stemmons Fwy,4684888,Cologix DAL1,TX,Dallas
,2,32.800748,75207-3134,['pdb'],-96.819412,7030,US,695,2376,[],1950 N Stemmons Fwy,4684888,Cologix DAL2,TX,Dallas
CLMBOH,2,40.116491,43085,['pdb'],-83.001985,7030,US,696,2377,[],555 Scherers Court,4509177,Cologix COL1,OH,Columbus
,2,40.116491,43085,['pdb'],-83.001985,7030,US,697,2378,[],555 Scherers Court,4509177,Cologix COL2,OH,Columbus
,1,39.316449,45011,['pdb'],-84.450172,519,US,1302,2381,[],5307 Muhlhauser Road,4520522,Flexential - Cincinnati (CIN1/2),OH,West Chester
972,1,32.092304,49517,['pdb'],34.858941,34214,IL,1632,2382,[],94 JabotinskyPetah Tikva 49517,293918,MedOne PT1 (Petach Tikva),Merkaz,Petah Tikva
,3,52.184865,02-673,['pdb'],20.998078,1540,PL,698,2383,[],ul. Konstruktorska 5,756135,"ATMAN Data Center Warsaw-2 (WAW-2, Konstruktorska 5)",,Warsaw
,1,,46988,['pdb'],,14653,ES,1303,2393,[],"Calle Villa de Madrid, 44",2512862,NIXVAL Datacentre,,Paterna
,1,48.738805,70563,['pdb'],9.111434,19800,DE,1304,2401,[],Gropiusplatz 10,2825297,Datacenter One GRP10,BW,Stuttgart
calgar,1,51.04551,T2P 2M5,['pdb'],-114.056326,12757,CA,699,2410,[],800 Macleod Trail S.E.,5913490,City of Calgary - City Hall ,AB,Calgary
,7,28.513835,201304,['pdb'],77.37243,2199,IN,700,2411,[],"B7, Block A, Sector 132Noida Expressway",7279746,Sify Greenfort - Noida,UP,Noida
,1,45.547403,97124,['pdb'],-122.897906,22152,US,701,2418,[],8135 NE Evergreen Pkwy,5731371,Stack Infrastructure Portland PORO2,OR,Hillsboro
,8,59.964973,194044,['pdb'],30.341211,12909,RU,702,2422,[],Пироговская наб.17к7,498817,Miran-1,,Санкт-Петербург
,1,37.36437,95051,['pdb'],-121.958865,8735,US,1633,2427,[],1700 Richard Avenue,5393015,EdgeConneX Santa Clara (EDCSVC01/EDCSVC02),CA,Santa Clara
,1,,101300,['pdb'],,12973,CN,703,2428,[],"No. 8 Zhu Yuan 3rd StreetTianzhu Free Trade Zone, Shunyi District",1816670,ChinaCache Atecsys Data Center,CN,Beijing
,4,51.930144,3044 BB,['pdb'],4.414046,33885,NL,704,2437,[],Schuttevaerweg 48,2747891,Bytesnet Rotterdam,ZH,Rotterdam
,1,39.66107,80014,['pdb'],-104.849813,519,US,705,2438,[],11900 E Cornell Ave,5412347,Flexential - Denver/Aurora (DEN03),CO,Aurora
,1,45.54845,97124,['pdb'],-122.891445,519,US,706,2444,[],3935 NE Aloclek DrBuilding C,5731371,Flexential - Portland/Hillsboro (PDX01),OR,Hillsboro
,1,40.756302,84101,['pdb'],-111.954307,519,US,1634,2445,[],572 S Delong St,5780993,Flexential - Salt Lake City/Downtown (SLC04),UT,Salt Lake City
,1,45.557854,97124,['pdb'],-122.917023,519,US,707,2447,[],5737 NE Huffman St,5731371,Flexential - Portland/Hillsboro 2 (PDX02),OR,Hillsboro
,2,19.168001,,['pdb'],72.99936,2199,IN,1305,2464,[],"Sify Technologies Ltd, 4/5/6th floor, Reliable PlazaK-10 Kalwa Industrial Estate",1275339,Sify Airoli-DC- Mumbai,,Mumbai
,5,,400701,['pdb'],,2199,IN,708,2465,[],"Sify Technologies Ltd, Reliable Techspace, Plot No. R -847/ 1/2,TTC Industrial Area, MIDC, Rabale",6619347,Sify Rabale - Mumbai,Maharastra,Navi Mumbai
,1,,,['pdb'],,2199,IN,1721,2466,[],"Sify Technologies Ltd, VAT 251 floor 5 tower II, International Infotech Park, Vashi, ",6619347,Sify Vashi - Mumbai,,Navi Mumbai
,2,,560100,['pdb'],,2199,IN,709,2467,[],"Sify Technologies Ltd, Unit No A/303, 3rd FloorCyber Park, Plot no 76,77,Electronic Phase 1",1277333,Sify ITPL - Bangalore,,Bangalore
,3,12.989642,600113,['pdb'],80.248491,2199,IN,710,2468,[],"Sify Technologies Limited II Floor, TIDEL Park, No.4,Canal Bank Road, Taramani",1264527,Sify Tidel-DC- Chennai,Tamilnadu,Chennai
DLLSTX,2,32.800748,75207-3134,['pdb'],-96.819412,2680,US,711,2469,[],1950 N Stemmons Fwy,4684888,DataBank Dallas (DFW5),TX,Dallas
,1,-37.788296,3030,['pdb'],144.784854,2,AU,712,2473,[],2 Davis Ct,2169018,"Equinix ME4 - Melbourne, Derrimut (formerly Metronode Melbourne 2)",VIC,Derrimut
,3,-33.836684,2128,['pdb'],151.053282,2,AU,713,2474,[],8-14 Egerton St,8348150,Equinix SY6 - Sydney (formerly Metronode Sydney 2),NSW,Silverwater
,1,49.859853,,['pdb'],24.02408,13098,UA,1722,2479,[],15 Verbovaya Avenue,702550,SerinIX Lvov (LV01),,Lvov
,2,,61-895,['pdb'],,13205,PL,714,2490,[],PowstaÅ„cÃ³w Wielkopolskich 16,3088171,Poznań University of Economics,,Poznań
,1,,60-320,['pdb'],,17680,PL,715,2492,[],ul. BuÅ‚garska 17,3088171,Poznań City Stadium,PL,Poznań
,1,52.443779,61-619,['pdb'],16.958575,13207,PL,716,2493,[],ul. Karpia 27d,3088171,Talex,,Poznań
,2,52.411831,61-704,['pdb'],16.916251,9191,PL,717,2494,[],ul. Noskowskiego 12/14,3088171,Poznan Supercomputing and Networking Center,,Poznań
,1,52.411442,61-716,['pdb'],16.920731,17680,PL,718,2495,[],ul. Tadeusza Kosciuszki 99,3088171,St.Dominic Monastery,,Poznań
,2,,560066,['pdb'],,13249,IN,1580,2500,[],"Plot No: 111 & 112Vijayanagar, EPIP Zone, Whitefield, Bengaluru,",1277333,Nxtra Data Bangalore DC 1,,Bangalore
,1,-30.030376,90010-080,['pdb'],-51.235574,13279,BR,719,2506,[],"Rua General Bento Martins, 24Centro Histórico",3452925,SouthTech Telecom - Porto Alegre,RS,Porto Alegre
,3,40.993555,34194,['pdb'],28.827056,78,TR,720,2515,[],Çobançesme Mah. Kimiz Sokak NO:30,745044,MedNautilus Istanbul,,Istanbul
,4,60.203031,02630,['pdb'],24.777861,2,FI,721,2516,[],Sinimaentie 12,660158,"Equinix HE6 - Helsinki, Sinimäki",,Espoo
,1,40.720873,84120,['pdb'],-111.984927,13377,US,1635,2519,[],2302 South Presidents DriveSuite F,5784607,Voonami SLC2,UT,West Valley City
,1,21.335678,96819,['pdb'],-157.917855,5311,US,722,2526,[],3375 Koapaka St,5856195,DRFortress HNL,HI,Honolulu
,2,22.397928,,['pdb'],114.190485,12354,HK,723,2528,[],"8-12 Wong Chuk Yeung StreetFo Tan, Shatin, New Territories",1819729,MEGA Two (iAdvantage Hong Kong),,Hong Kong
,1,43.64678,M5K 1J3,['pdb'],-79.382225,2,CA,724,2541,[],100 Wellington Street West,6167865,Equinix TR4 - Toronto (formerly Q9 Toronto 2/3/4),,Toronto
,1,-22.910131,20299932,['pdb'],-43.204381,13544,BR,725,2544,[],av presidente vargas 3131 16 andar,3451190,Linkfull Rio de Janeiro,RJ,Rio de Janeiro
,1,33.915663,90245,['pdb'],-118.384725,8592,US,1838,2547,[],2260 E El Segundo Blvd,5345860,Digital Realty LAX (2260 E El Segundo),CA,El Segundo
,,45.93245,6818,['pdb'],8.974736,2591,CH,726,2551,[],Via Pedemonte di Sopra 1,2659696,Moresi.com SA Data Center,TI,Melano
,1,46.023502,6928,['pdb'],8.917269,23544,CH,1370,2552,[],Centro Galleria 2,2659769,Bancadati.ch SA Data Center,TI,Manno
,2,59.963075,194044,['pdb'],30.341896,12909,RU,727,2559,[],Евпаторийский пер.7А,498817,Miran-2,,St. Petersburg
,4,52.234782,03,['pdb'],21.122584,1540,PL,728,2570,[],Grochowska 21A,756135,"ATMAN Data Center Warsaw-1 (WAW-1, Grochowska 21A)",Masovian Voivodeship,Warsaw
DLLSTX,4,32.800955,75207,['pdb'],-96.81955,2,US,729,2578,[],1950 N Stemmons FwySuite 2027,4684888,Equinix DA2 - Dallas,TX,Dallas
PLANTX,3,33.064858,75024,['pdb'],-96.810993,2,US,730,2579,[],6653 Pinecrest Drive,4719457,Equinix DA7 - Dallas,TX,Plano
,1,34.199865,91504,['pdb'],-118.343773,16992,US,1839,2590,[],3015 Winona Avenue,5331835,Cyxtera Los Angeles (LAX2),CA,Burbank
,1,41.853701,60616,['pdb'],-87.618252,16992,US,1215,2591,[],350 East Cermak7th Floor,4887398,Cyxtera Chicago (ORD1),IL,Chicago
,1,43.04802,53716,['pdb'],-89.297331,8735,US,1636,2600,[],4916 E Broadway,5261457,EdgeConneX Madison (EDCMAD01),WI,Madison
,1,44.878844,55344,['pdb'],-93.404156,8735,US,1637,2601,[],6875 Shady Oak Road,5025219,EdgeConneX Minneapolis (EDCMSP01),MN,Eden Prairie
,1,52.286093,1119,['pdb'],4.768444,8735,NL,731,2602,[],Koolhovenlaan 12Schiphol-Rijk,2759794,EdgeConneX Amsterdam (EDCAMS01),,Amsterdam
,1,38.984122,201666,['pdb'],-77.423889,16992,US,1840,2616,[],22810 International Drive,4787534,Cyxtera Northern Virginia (IAD2),VA,Sterling
,1,38.980226,20166,['pdb'],-77.443486,16992,US,1306,2618,[],22995 Wilder Court,4787534,Cyxtera Northern Virginia (IAD3),VA,Sterling
,1,32.832196,76155,['pdb'],-97.041201,16992,US,732,2619,[],14901 FAA Blvd.,,Cyxtera Dallas (DFW1),TX,Forth Worth
,1,39.550215,80129,['pdb'],-105.033374,16992,US,1307,2621,[],9180 Commerce Center Circle,5425043,Cyxtera Denver (DEN1),CO,Highlands Ranch
,1,33.917744,90245,['pdb'],-118.387347,16992,US,1841,2626,[],200 N. Nash St.,5345860,Cyxtera Los Angeles (LAX1),CA,El Segundo
LO3,1,51.494704,E14,['pdb'],-0.018699,16992,GB,1842,2628,[],7 Greenwich View Pl,2643741,Cyxtera London (LHR2),England,London
,,40.736844,07012,['pdb'],-74.173402,16992,US,733,2640,[],165 Halsey Street4th floor,5101798,Cyxtera New Jersey (NJ5),NJ,Newark
,1,33.687339,92614,['pdb'],-117.848727,16992,US,734,2641,[],17836 Gilette Ave.,5359777,Cyxtera Los Angeles (LAX3),CA,Irvine
,2,33.454411,85008,['pdb'],-111.976435,16992,US,735,2642,[],615 N. 48th Street,5308655,Cyxtera Phoenix (PHX1),AZ,Phoenix
,2,47.491883,98168-5138,['pdb'],-122.289792,16992,US,1581,2647,[],3355 S 120th Pl Bldg 5,5814043,Cyxtera Seattle (SEA1-B),WA,Tukwila
,1,43.595054,L5N 4J9,['pdb'],-79.754301,16992,CA,1308,2657,[],6800 Millcreek Drive,6075357,Cyxtera Toronto (YYZ1),ON,Mississauga
,1,43.839127,L3R 5R5,['pdb'],-79.316434,16992,CA,736,2658,[],4175 14th Avenue,6066513,Cyxtera Toronto (YYZ2),ON,Markham
,1,49.284756,V6B 4N5,['pdb'],-123.11215,16992,CA,1582,2659,[],555 West Hastings St.Suite 2406/1480,6173331,Cyxtera Vancouver (YVR1),BC,Vancouver
100WICBNE,2,-27.459649,4006,['pdb'],153.03099,7749,AU,737,2666,[],"Level 6, 100 Wickham StFortitude Valley",2174003,Over the Wire - 100 Wickham,QLD,Brisbane
NIL,,-7.315093,,['pdb'],112.765026,13600,ID,738,2676,[],Jl. Raya Tenggilis Mejoyo D-15,1625822,Nusantara Data Center - Surabaya,,Surabaya
NIL,2,-8.636718,80117,['pdb'],115.183683,13600,ID,739,2677,[],Jl.Gatot Subroto Barat No.333 Denpasar Barat,1645528,Nusantara Data Center - Bali,,Bali
,2,40.657808,11232,['pdb'],-74.004881,13834,US,740,2686,[],882 3rd Avenue,5110302,Dataverge,NY,Brooklyn
,4,49.259393,V5M 2H1,['pdb'],-123.029619,13848,CA,741,2696,[],2828 Natal Street,6173331,Tech Futures YVR1,BC,Vancouver
,1,34.037123,30000,['pdb'],-4.999688,12956,MA,1786,2713,[],"Rue Abdelkhalek Torresse, 31/35",2548885,HOSTOWEB DATA CENTER FEZ#1,,Fez
,1,45.3313,27010,['pdb'],9.206011,13887,IT,742,2720,[],via Marche 8/10,3166479,STACK EMEA - ITALY S.P.A.,Pavia,Siziano
,1,-23.678168,04795-000,['pdb'],-46.699025,11841,BR,1787,2732,[],"Avenida das Nações Unidas, 22540Vila Almeida",3448439,Data Center ASAP SP1,SP,São Paulo
,1,44.624122,56011,['pdb'],-93.778109,13924,US,743,2733,[],713 Church St,5017761,NP Belle Plaine (MSP1),MN,Belle Plaine
,1,-25.435845,80200-100,['pdb'],-49.267985,10126,BR,744,2736,[],Rua Lourenço Pinto 299,3464975,Global Village Telecom,PR,Curitiba
,1,49.893607,R3C,['pdb'],-97.14294,12675,CA,745,2742,[],Suite 201294 Portage Ave,6183235,LES.NET YWG2,Manitoba,Winnipeg
63,4,14.560837,1200,['pdb'],121.016635,18866,PH,746,2750,[],"34F Yuchengco Tower 2, RCBC PlazaAyala Avenue",1703417,ePLDT VITRO Makati 1,Metro Manila,Makati City
SNTCCAQM,1,37.374919,95054,['pdb'],-121.970216,34,US,747,2762,[],2901 Stender Way,5393015,CoreSite - Santa Clara (SV3),CA,Santa Clara
RSTNVA14,2,38.948974,20191,['pdb'],-77.364545,34,US,748,2763,[],12098 Sunrise Valley Drive,4781530,CoreSite - Reston (VA2),VA,Reston
,1,,510663,['pdb'],,14024,CN,749,2769,[],"6th Floor, G6 Building, South China Advanced Materials Innovation Park31 Kefeng Road, Guangzhou Science City",1809858,BigOne Innovation Park,Guangdong,Guangzhou
,4,53.395362,L1 0AH,['pdb'],-2.980006,14113,GB,750,2807,[],49 Jamaica St,2644210,DC01 -Baltic Creative,Merseyside,Liverpool
,1,-22.850918,13069-320,['pdb'],-47.154706,7838,BR,751,2812,[],Av Pierre Simon de Laplace n1211,3467865,Ascenty CPS1 - Campinas,Sao Paulo,Campinas
,,47.277659,44470,['pdb'],-1.469403,14157,FR,752,2827,[],14 Rue Véga,3028535,Sigma DC3,Pays de la Loire,Carquefou
,1,50.12082,60314,['pdb'],8.738529,491,DE,753,2832,[],Hanauer Landstr. 320,2925533,NTT Frankfurt 2 Data Center (FRA2),Hessen,Frankfurt
,1,-6.22642,12950,['pdb'],106.832439,14190,ID,754,2840,[],"Cyber2 Tower, 2nd FloorJl. HR. Rasuna Said Kav.X-5 No.13",,NEX Datacenter (NEX-JK1) Jakarta,,Jakarta Selatan
,1,-25.446945,85867-900,['pdb'],-54.585134,14121,BR,755,2851,[],"Av. Tancredo Neves, 6731Jardim Itaipu",3463030,Fundacao Parque Tecnologico Itaipu - Brasil,PR,Foz do Iguacu
,2,38.756444,1700-066,['pdb'],-9.146581,1232,PT,756,2860,[],"Avenida do Brasil, 101Sala GRID Building, Ground Floor",2267057,FCCN Lisbon - SE06,Lisbon,Lisbon
,3,32.837967,75247,['pdb'],-96.878307,18470,US,1185,2861,[],1515 Round Table Dr,4684888,Evocative DA4,TX,Dallas
,1,37.973352,11635,['pdb'],23.745514,1904,GR,757,2875,[],"48, Vas. Konstantinou",264371,Εθνικό Ίδρυμα Ερευνών / National Hellenic Research Foundation (EIE/NHRF),,Athens
,3,41.34862,08908,['pdb'],2.129779,14309,ES,758,2890,[],"c/ Pablo iglesias, 56",3120619,bitNap Datacenter,Barcelona,L'Hospitalet de Llobregat
,1,51.540276,44623,['pdb'],7.207961,1016,DE,1216,2904,[],Grenzweg 18,2905891,TMR DataCenter Herne,NRW,Herne
AMSTNL,8,52.3377,1096 AH,['pdb'],4.934929,2,NL,759,2906,[],Duivendrechtsekade 80A,2759794,"Equinix AM6 - Amsterdam, Duivendrechtsekade",,Amsterdam
,1,53.461506,M15 6SY,['pdb'],-2.238131,2,GB,760,2907,[],Synergy HouseManchester Science Park,2643123,"Equinix MA4 - Manchester, Synergy House",,Manchester
,4,52.15476,02 822,['pdb'],21.002384,2,PL,1441,2908,[],23 Poleczki,756135,Equinix WA2 - Warsaw,Masovian Voivodeship,Warsaw
,1,9.929747,10104,['pdb'],-84.066144,10747,CR,761,2909,[],NIC Costa Rica,3621849,CRIX,,San José
CHCNIL23,1,41.874224,60605-1842,['pdb'],-87.629937,8592,US,762,2924,[],600 S Federal St,4887398,Digital Realty CHI (600-780 S Federal),IL,Chicago
,2,38.072494,14452,['pdb'],23.774063,11423,GR,763,2951,[],Ermou 37,259128,TI Sparkle Greece (IDC),Attiki,Metamorfosi
,1,33.632423,85260,['pdb'],-111.917795,697,US,1638,2954,[],7499 E Paradise Ln#108,5313457,Sungard AS Scottsdale,AZ,Scottsdale
BLTMMDDN,1,39.287414,21202,['pdb'],-76.606104,6935,US,764,2957,[],111 Market Pl,4347778,Zayo Baltimore - 111 Market Pl,MD,Baltimore
,1,39.469306,89511,['pdb'],-119.76983,8705,US,765,2961,[],3545 Airway Dr. Suite 114,5511077,"Roller Network (Reno, NV)",NV,Reno
CLEYOHIG,3,41.506167,44114,['pdb'],-81.68395,14515,US,766,2975,[],1525 Rockwell Ave,5150529,H5 Data Centers Cleveland,OH,Cleveland
STTOWAJM,1,47.619446,98109,['pdb'],-122.34811,18470,US,767,2985,[],140 4th Ave N,5809844,Evocative SEA1,Washington,Seattle
,1,55.834442,ML6 8HW,['pdb'],-3.95252,14436,GB,768,2992,[],Unit 1 York RoadChapelhall,2648579,DataVita Glasgow (DC1/DC2),North Lanarkshire,Glasgow
,1,-18.880804,101,['pdb'],47.508453,14435,MG,769,2993,[],Zone GalaxyAndraharo,1070940,Bâtiment Sirius,,Antananarivo
,1,37.581049,03923,['pdb'],126.886856,14176,KR,1639,2997,[],"424, World Cup buk-ro, Mapo-guLG CNS Sangam IT Center",1835848,LG CNS Sangam,,Seoul
CHCGILAE,1,41.871616,60607,['pdb'],-87.642825,882,US,1843,3014,[],601 W Polk St,4887398,TierPoint Chicago - Polk,IL,Chicago
,1,64.143824,104,['pdb'],-21.907063,9215,IS,770,3025,[],Katrínartún 2,3413829,RIX-K2,,Reykjavík
,1,64.139545,107,['pdb'],-21.95505,9215,IS,771,3026,[],TæknigarðurDunhagi 5,3413829,RIX-TG,,Reykjavík
,2,59.914585,191119,['pdb'],30.349414,170,RU,772,3038,[],"61A, Obvodnyy kanal",498817,RETN OV DC,,Saint Petersburg
,2,34.684763,3106,['pdb'],33.028513,1273,CY,773,3055,[],"Evagora Pallikaridi, Kermia Court 1",146384,"IPTP, Kermia 1 Limassol, Cyprus",,Limassol
,1,,540-0001,['pdb'],,7,JP,774,3068,[],"Shiromi, Chuo-ku, Osaka",1853909,Telehouse – OSAKA 1&2,,Osaka
,1,39.618102,80111,['pdb'],-104.891509,14515,US,775,3071,[],5350 South Valentia Way,5423908,H5 Data Centers Denver,CO,Greenwood Village
CHND0428,1,33.277073,85286,['pdb'],-111.885739,14515,US,1371,3076,[],2600 W. Germann Road,5289282,H5 Data Centers Phoenix,AZ,Chandler
STTNWAHO,2,47.619054,98109,['pdb'],-122.336393,14515,US,776,3077,[],1000 Denny Way,5809844,H5 Data Centers Seattle,WA,Seattle
,1,40.49048,28034,['pdb'],-3.691058,31498,ES,777,3082,[],"c/ Lezama, 4",3117735,EXA Datacenter Madrid-Lezama,,Madrid
,5,55.771417,111020,['pdb'],37.714681,11419,RU,778,3092,[],"Moscow, ul. Borovaya, 7, bldg. 10",524901,DataLine  Moscow DC OST,,Moscow
,4,55.886524,125412,['pdb'],37.513331,11419,RU,779,3093,[],"Moscow, Korovinskoye shosse, 41",524901,DataLine  Moscow DC NORD,,Moscow
